호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
3호선,대청,20295,10308,24975,20824,17178,14245,19380,21753,8230,16624,6208,10205
3호선,대치,17948,10676,18399,20727,17872,15597,21350,20074,11912,16087,10067,9290
3호선,도곡,6267,11213,8663,17059,13122,6377,14756,8048,7334,6527,5194,3580
3호선,독립문,11993,10771,15371,18100,11041,11128,12668,14771,5459,11288,3917,6628
3호선,동대입구,4309,12911,6258,41799,28716,6708,25517,7025,13040,4603,8472,3021
3호선,매봉,11909,19005,14634,59288,30743,12462,53040,16609,21086,11039,13996,6443
3호선,무악재,11366,2460,13918,4938,4479,7377,4818,13472,2001,10486,1767,6173
3호선,불광,41227,7674,52100,26515,22590,32491,23626,48794,13152,39632,11369,22286
3호선,수서,25015,22602,33965,40190,29334,24795,36920,37615,16919,27740,15785,16865
3호선,신사,7891,36359,14044,95415,70262,33981,109055,39082,78902,20102,54873,9077
3호선,안국,4484,64986,6780,80446,67827,11751,78206,10696,29822,5989,22496,3604
3호선,압구정,11565,37910,18192,117583,74507,34809,109733,36624,83315,20094,68108,10078
3호선,약수,19076,10628,31927,28957,20032,22649,26442,33014,14050,21332,11647,13604
3호선,양재(서초구청),25650,87183,35878,203404,100982,40151,168381,51809,76588,36204,50490,22485
3호선,연신내,111652,15626,139218,27633,40592,70785,37005,115404,24877,101753,22158,54759
3호선,오금,19395,4426,23842,11645,7357,10365,9660,17282,4011,12882,2896,7942
3호선,옥수,17014,6316,24555,13217,12982,18619,13414,27722,7861,19973,6582,12380
3호선,을지로3가,1458,27418,2481,64360,30838,6304,53923,6010,23385,2997,14523,1593
3호선,일원,16516,23302,17155,20117,26512,10054,12771,15306,6790,11958,4538,7555
3호선,잠원,7955,6641,11588,8492,7890,7680,7540,11532,4458,7746,3094,4263
3호선,종로3가,1297,12794,1743,38466,26532,8685,46600,6722,26382,3102,13319,1600
3호선,지축,12290,2256,12620,2693,3800,5572,2586,11974,1359,8810,817,5259
3호선,충무로,0,0,1,0,1,0,2,0,4,0,1,0
3호선,학여울,2652,2505,3228,5721,3347,2279,4763,3250,2230,2651,1314,1472
3호선,홍제,48105,9170,59013,20490,21674,32171,20025,53718,10388,42177,8500,22974
4호선,길음,63926,9694,73791,22376,23569,38746,21194,66665,12915,52665,11155,29901
4호선,남태령,1743,2563,2086,2815,2760,1351,2376,1404,1043,1228,771,710
4호선,노원,45091,10000,49542,22591,23410,39306,24668,62765,17285,47877,22801,26765
4호선,당고개,43019,6651,44081,10827,13336,21600,11899,33638,8061,31118,5425,20199
4호선,동대문,4623,33478,6106,70633,77552,11080,58923,7682,24438,11339,20585,7836
4호선,동대문역사문화공원(DDP),5238,21988,6694,60168,41375,11464,59302,12235,32082,20748,25548,8887
4호선,동작(현충원),3150,3322,4802,5371,5126,4059,4653,5209,2157,3608,1844,2162
4호선,명동,2644,32374,4167,86046,47194,16473,83603,14459,37477,7997,31778,4065
4호선,미아(서울사이버대학),40405,8767,48757,25963,18756,27490,21383,43560,11948,33907,8359,20964
4호선,미아사거리,78678,13885,90916,28774,32772,55179,34621,93060,24914,69601,27086,38861
4호선,사당,52980,16327,70004,27402,29124,39315,33573,57538,22942,40298,21917,23364
4호선,삼각지,4014,9018,5601,22025,11514,6319,19173,8355,6906,5033,5474,2939
4호선,상계,73800,8833,68700,16528,17633,34180,16860,58474,10487,52843,8802,31374
4호선,서울역,9738,23057,11745,63829,26091,18567,49536,18947,15968,13423,10254,8809
4호선,성신여대입구(돈암),35743,12630,45655,28682,29900,34979,33821,50923,21928,38122,20652,22101
4호선,수유(강북구청),93762,16479,113092,49207,43123,65819,48880,107704,27767,89580,23163,54008
4호선,숙대입구(갈월),13450,17222,21035,39787,26382,17726,38128,23376,17676,16249,13354,9781
4호선,신용산,7931,23803,12980,64275,38519,16628,60644,20292,30193,12591,22532,7157
4호선,쌍문,103819,12149,117136,25124,27509,55315,26458,94020,16590,86663,12392,52284
4호선,이촌(국립중앙박물관),9293,12148,13251,22129,14414,10611,16965,15534,6927,10684,5560,6376
4호선,창동,76956,14366,70649,33338,32179,52073,32782,82373,18746,68312,16646,38847
4호선,총신대입구(이수),36030,14787,48610,35609,29185,39652,35161,57516,19796,37175,19106,19821
4호선,충무로,6017,46899,10554,161596,70968,19023,127658,19933,62600,11672,43512,6357
4호선,한성대입구(삼선교),24628,13805,31164,23608,23350,23185,23812,32080,12089,24863,10352,15013
4호선,혜화,13884,40995,17321,99189,70868,30580,91681,35600,42344,25018,38302,12033
4호선,회현(남대문시장),3982,40128,6046,107218,71795,12785,97374,10408,38393,5945,39157,3573
5호선,강동,47034,23800,60623,44268,33906,29455,39335,45704,18093,38806,13302,22578
5호선,개롱,19235,6018,17097,13108,8328,11431,9917,17477,4415,15811,3628,7803
5호선,개화산,16206,4307,15291,10127,7332,7936,8575,12482,3923,12328,2596,7030
5호선,거여,25063,6803,24902,14266,12700,13131,11547,19589,4829,19286,3840,9005
5호선,고덕,24471,9254,22330,14423,13531,13456,11196,20957,5340,22453,5120,9081
5호선,공덕,15554,25730,23102,67945,30131,17363,55713,29561,21963,16668,16557,8465
5호선,광나루(장신대),30643,12108,37139,25000,18690,19537,23466,31976,10798,22031,7345,14188
5호선,광화문(세종문화회관),7169,62903,11336,206779,76129,19502,163831,22037,63104,10752,44184,5250
5호선,군자(능동),27126,6040,40992,19305,14981,23540,18727,40477,11294,28031,9486,15528
5호선,굽은다리(강동구민회관앞),29825,4732,33802,11522,10626,16710,11364,29935,6018,23084,5712,12850
5호선,길동,17652,5221,23798,15879,11689,14686,14086,22715,6786,17795,5310,10474
5호선,김포공항,3963,11030,5281,14111,14799,11564,20726,11602,12676,8272,11874,3591
5호선,까치산,100187,8492,132538,18068,24041,59282,23184,106546,13962,85805,12475,51719
5호선,답십리,44873,12138,64952,31703,21475,27751,27261,50251,13865,34646,9772,19034
5호선,동대문역사문화공원(DDP),696,7576,1218,26215,9090,1829,18324,1809,7470,1048,3747,697
5호선,둔촌동,19048,8653,23491,18285,14312,15853,16735,23458,7844,16308,6431,8846
5호선,마곡,16674,9071,17352,34606,19511,10141,28011,16249,11685,12900,8225,6836
5호선,마장,12328,5770,17529,13669,8411,8728,10204,13337,5465,9877,3985,5738
5호선,마천,20412,3672,20786,9263,7049,11209,6616,16855,3033,15731,2525,8002
5호선,마포,18327,20884,26606,62962,28884,18315,51445,29068,19403,18339,15653,9934
5호선,명일,29414,4972,27689,8908,8571,15888,8595,30444,4795,24340,3878,11159
5호선,목동,48261,9717,59424,24475,20781,36120,22580,67737,12492,47640,11325,25433
5호선,미사,52375,6765,46996,13351,15625,21246,15080,47438,8196,43763,7701,26825
5호선,발산,19817,25076,22364,79862,42414,21230,60849,29156,27328,21270,22395,10730
5호선,방이,14915,6686,14178,20567,10383,11047,15822,15983,7711,12257,6850,7125
5호선,방화,22346,3335,20659,10407,7565,10685,7945,17546,3456,17151,2828,9697
5호선,상일동,70923,10354,55358,17530,15883,26586,15300,46329,7471,48560,5600,24676
5호선,서대문,13138,51623,18540,125804,47673,14491,89760,18068,27105,11145,20011,6944
5호선,송정,16793,6181,18102,10546,10538,10990,11105,15961,5550,13750,4137,8141
5호선,신금호,15822,5532,22666,10047,7207,12688,7626,21057,4904,14384,3842,8591
5호선,신길,9828,3770,15072,12777,6000,7761,10782,14110,3967,8955,2699,6092
5호선,신정(은행정),54393,5048,70937,11592,11330,23567,11979,41738,6001,32401,4637,19272
5호선,아차산(어린이대공원후문),35454,8148,51406,17375,18592,28277,18500,45148,10936,33331,8405,19687
5호선,애오개,13131,6975,18977,23726,11032,9767,19152,17116,5998,11013,4453,6304
5호선,양평,17370,7790,21142,35877,13981,10227,28676,18330,8861,13436,5429,6784
5호선,여의나루,3695,26980,5934,40845,27157,5521,30673,6647,11636,4542,8229,2806
5호선,여의도,7172,110458,11179,174999,101786,15402,134231,17753,50210,9146,35191,5888
5호선,영등포구청,5502,4697,8347,20043,7931,4827,16301,8173,6080,4702,3533,2695
5호선,영등포시장,14720,11401,22410,32107,18796,13094,28921,21516,11720,13265,8878,8322
5호선,오금,6840,6066,7296,16964,7786,4728,12589,6318,4178,4982,2826,2949
5호선,오목교(목동운동장앞),37575,20778,45226,63171,37329,37875,57362,59401,30577,38590,35965,17610
5호선,올림픽공원(한국체대),9221,4636,9147,7360,7170,4776,7349,7252,3643,6422,2221,3663
5호선,왕십리(성동구청),4414,4158,7383,15524,8687,7887,12514,10959,6851,6376,6431,3293
5호선,우장산,42895,10114,46097,16090,15645,24352,13682,44480,7503,34848,6416,18982
5호선,을지로4가,948,14312,1478,38442,19825,2937,31490,2461,14762,1445,7920,762
5호선,장한평,41001,18322,58804,59836,30110,28805,46755,52414,21734,36610,12455,20089
5호선,종로3가,2035,11272,2781,32399,26934,10300,41095,10208,19925,4794,17930,2226
5호선,천호(풍납토성),21557,15815,27699,30391,35239,33634,40850,44046,28444,30438,30916,16277
5호선,청구,5453,3054,8164,13609,7043,5754,11629,8608,6905,6085,4001,3678
5호선,충정로(경기대입구),5102,7601,7545,27693,10910,4753,24153,7093,7478,5056,4720,3561
5호선,하남풍산,18572,4409,13412,10032,7557,7290,9800,13319,4377,13247,3603,6589
5호선,행당,24501,4284,36058,7885,7649,15439,7659,27465,4617,18515,3995,10387
5호선,화곡,94154,12500,123809,24262,28070,55937,27490,99813,16417,78960,12505,45971
6호선,고려대(종암),16071,8330,20711,19671,15748,10835,14915,18926,6875,15535,5985,9020
6호선,공덕,15565,28554,21999,79778,41358,19387,70137,28551,28789,18073,22192,9979
6호선,광흥창(서강),13599,11762,17654,30311,16128,11453,25969,17109,11003,12952,7360,7483
6호선,구산,22765,4551,28774,6157,7183,10519,6460,17150,3754,15807,3001,8244
6호선,녹사평(용산구청),3668,6244,6092,14304,9640,6264,13052,8200,7176,5652,5830,3337
6호선,대흥(서강대앞),10312,8720,16068,25711,15114,10959,19534,16466,9108,10868,7166,6835
6호선,독바위,11291,1127,11586,2468,2192,5557,1797,10712,1101,9646,905,5329
6호선,돌곶이,25777,4794,31606,12112,9693,15819,10247,24997,6732,20891,4084,11875
6호선,동묘앞,7162,6630,10047,22784,19871,10402,19600,12801,9484,9702,6500,6174
6호선,디지털미디어시티,33203,22635,38255,59940,26215,20427,41772,35574,17166,26656,9221,15438
6호선,마포구청,29919,12955,42859,30825,19242,21205,30704,34764,13854,26216,9675,16042
6호선,망원,20321,6982,31428,27276,22280,26817,28231,36354,17750,26356,14669,13514
6호선,버티고개,3672,2204,6133,4804,3859,3551,4867,5317,2800,4080,1605,2457
6호선,보문,15443,6294,24202,16788,11145,11137,13733,18021,6621,14531,4699,8766
6호선,봉화산(서울의료원),39492,4931,35199,10741,8780,15789,7922,27122,3731,25807,3382,14395
6호선,불광,7944,2887,10406,6112,8039,8500,7663,12810,4618,9232,4432,4793
6호선,삼각지,5317,10862,7326,18760,14024,5811,17313,7621,7973,5403,5773,3781
6호선,상수,6011,5256,10434,19614,14865,13157,20262,16366,13021,10762,12804,5692
6호선,상월곡(한국과학기술연구원),19162,2575,24462,9744,6315,11012,7360,16929,4475,14384,2363,8736
6호선,새절(신사),44980,5692,53554,11961,12708,24688,11448,42467,7012,35710,4991,20126
6호선,석계,40602,5859,47158,11072,11755,26626,11055,43829,8288,37580,7164,19886
6호선,신내,0,0,0,0,0,0,0,0,0,0,0,0
6호선,신당,5830,10997,8425,31717,15384,7448,21804,9500,12042,14208,10123,7157
6호선,안암(고대병원앞),6386,13678,8760,27506,27057,9401,22696,11914,11964,9739,10706,5894
6호선,약수,3714,5141,5639,14894,7377,5016,10109,6022,4735,3707,3826,2155
6호선,역촌,12994,2343,14424,7649,4077,8262,4199,14519,2185,12096,1765,6344
6호선,연신내,0,0,1,0,0,0,1,0,0,0,1,0
6호선,월곡(동덕여대),30726,5701,37741,18989,14506,20710,18039,33852,9741,27195,7431,14248
6호선,월드컵경기장(성산),6167,3389,8637,7254,9152,6634,8131,9540,4498,7182,4802,4069
6호선,응암,58908,7115,74328,15461,16394,36237,15795,65508,10238,52911,8745,31179
6호선,이태원,6803,10099,11323,19470,18954,13893,22212,17166,14316,12091,12430,7509
6호선,증산(명지대앞),31748,4711,41934,8625,10382,20392,9680,37163,5817,29234,4426,16064
6호선,창신,10979,2872,14095,5206,3768,4840,3672,8402,1998,6645,1841,3947
6호선,청구,5606,5214,7941,20944,6672,5227,11151,5995,6972,4499,3995,2801
6호선,태릉입구,15072,2952,18125,6577,6184,10857,6172,18371,4192,15753,3436,7883
6호선,한강진,2552,16468,3827,28473,18925,8401,25370,8872,16809,4995,12546,2392
6호선,합정,10014,13609,16084,35970,21951,18959,37151,25283,21853,16227,20298,8340
6호선,화랑대(서울여대입구),48994,5372,45782,10040,10157,17023,8453,30989,4652,28350,3310,14795
6호선,효창공원앞,12186,5662,19700,18130,12102,10141,17423,15932,8234,10942,5188,6349
7호선,가산디지털단지,17892,98268,20676,344978,159418,24438,273981,27109,120108,19230,68781,10749
7호선,강남구청,5221,26723,7090,87384,39044,12053,70867,13043,43502,8653,28717,6136
7호선,건대입구,10106,15757,15991,29286,29356,19405,29697,27819,20022,19177,23795,9534
7호선,고속터미널,7432,32236,12155,43898,43160,12230,40917,13200,22243,8603,24131,5305
7호선,공릉(서울과학기술대),29866,7917,37035,18935,15901,20336,16607,32951,9123,29352,7714,15731
7호선,광명사거리,68390,14312,83583,24273,30222,48438,27233,75358,16652,57765,14400,31668
7호선,군자(능동),27678,6820,49698,22871,19923,21512,26405,35653,16100,27712,12883,16132
7호선,굴포천,30310,4023,31793,10253,8824,17285,10239,30684,5626,30170,5090,16617
7호선,까치울,25776,4893,34217,8012,7946,15250,7535,26201,4371,21945,3616,13251
7호선,남구로,26943,26829,29918,90317,35137,31939,66170,29573,31378,19109,16798,13306
7호선,남성,31133,4983,47999,13227,12409,21128,12070,36020,6536,27659,6328,15968
7호선,내방,13697,20727,22436,69952,33371,16289,60285,23163,22049,15923,15739,9435
7호선,노원,30904,10455,30703,36011,32214,32345,36311,44109,21642,34668,24828,16454
7호선,논현,7035,38637,12798,105339,49512,18645,89240,21393,50969,12684,33108,7840
7호선,대림(구로구청),13501,5666,17652,15586,13542,18091,15226,18548,8983,11158,6716,8416
7호선,도봉산,44461,5915,34992,9629,8374,17362,7367,31107,3683,35750,2524,19611
7호선,뚝섬유원지,15827,5258,24211,10527,9676,13781,10055,21080,5921,15748,4850,9526
7호선,마들,50640,6140,47970,9566,10037,22459,8643,38949,5093,38475,4293,19998
7호선,먹골,30956,4263,38789,12799,11276,20704,12536,32762,7718,28727,5565,16275
7호선,면목,49329,7330,64921,20052,15971,30636,15983,50962,12192,44608,7643,25792
7호선,반포,6010,10514,8535,17618,13016,6748,14756,8333,8979,5493,8112,3250
7호선,보라매,18766,13169,28182,33526,16301,14511,27060,24538,9435,18556,7185,10895
7호선,부천시청,35389,11076,35507,21481,18473,19593,20820,35121,12925,30849,14938,15811
7호선,부천종합운동장,13900,4795,16985,10290,6673,6300,8266,11839,3638,9894,2389,5678
7호선,부평구청,53154,8364,45501,11476,12749,15777,12169,32409,6752,33453,4957,18732
7호선,사가정,47177,10250,61507,23429,19623,33557,19798,54689,13391,45661,10435,25142
7호선,삼산체육관,20092,2113,18578,3638,3926,8399,3682,15270,2107,13017,1405,8036
7호선,상도,24028,7235,35413,15854,14867,18790,14092,30716,7489,22991,7745,14030
7호선,상동,30857,8885,30087,23607,17923,20824,23381,32802,13557,29108,13335,15352
7호선,상봉(시외버스터미널),42698,11446,60867,28946,24736,29553,26504,50381,17262,41907,14320,22615
7호선,수락산,42838,7097,41452,14501,15077,22200,14704,36339,8500,38470,6148,21526
7호선,숭실대입구(살피재),29262,6574,41444,16438,16711,23445,14603,38405,9032,29186,7957,16846
7호선,신대방삼거리,42296,10337,67675,25471,19779,30309,23669,54417,12467,42029,10643,24075
7호선,신중동,37416,12924,37706,40743,22684,20457,36762,35010,14966,31904,16669,15472
7호선,신풍,33482,9526,44306,18824,14742,22923,16013,36665,8511,27270,6126,15492
7호선,어린이대공원(세종대),13804,13047,25670,37072,25633,16060,29234,21663,15968,17723,11745,11470
7호선,온수(성공회대입구),42389,6779,52439,11756,10047,18853,9850,38988,4763,30774,3783,16320
7호선,용마산(용마폭포공원),19550,2987,25719,8463,5798,10829,6109,19324,3848,16584,2211,9738
7호선,이수,20813,12841,34996,36760,25659,24942,35301,39190,19778,25547,19204,14790
7호선,장승배기,24315,6615,37370,15239,11468,19222,13176,29871,6912,23014,6013,12973
7호선,장암,13545,1010,9209,1415,2485,1183,1913,2433,1046,2744,734,1226
7호선,중계,52540,10516,54590,17986,14572,22686,12448,39290,6660,39333,5051,21622
7호선,중곡,26061,7361,40265,16592,12215,18333,11251,29423,7662,23995,5147,14003
7호선,중화,31008,6923,41433,20397,14107,20336,15344,34210,8969,29403,6001,17199
7호선,천왕,38450,6024,50504,10917,9975,19874,9393,39585,5140,32416,3971,16769
7호선,철산,67112,13023,75275,28744,27770,43835,27473,75028,16938,59711,17000,29121
7호선,청담,7840,48959,10611,123598,54749,13347,93051,14347,47871,9396,29578,6533
7호선,춘의,20330,26841,21986,50760,24937,10504,39109,18286,14010,15569,9432,10067
7호선,태릉입구,17130,6621,21660,15086,13665,12702,13626,18273,8279,16584,6003,9630
7호선,하계,56791,12044,60841,20356,20570,28740,17462,49899,10362,48555,9317,25168
7호선,학동,6509,45936,9195,160704,63898,13235,136436,13431,66900,8971,35033,5619
8호선,가락시장,8155,12113,10938,32423,16310,11555,24610,15654,10538,10540,9371,7456
8호선,강동구청,24438,11419,34725,32505,14363,18788,23946,29688,8682,23146,6441,13166
8호선,남한산성입구(성남법원.검찰청),40204,10343,55574,21353,16035,21969,18142,39233,8709,32762,5960,18446
8호선,단대오거리,29530,9690,35062,16303,13501,18127,17185,29939,8349,23928,5694,14889
8호선,모란,7128,3158,9235,5601,7289,5369,7882,6761,4319,4249,3292,2529
8호선,몽촌토성(평화의문),7591,7540,11783,20299,11428,7089,16471,11027,6957,7999,5364,5061
8호선,문정,16847,39765,25152,144185,61508,18291,105126,24831,40229,19291,25570,10818
8호선,복정,23512,10090,31229,16824,17912,15911,21154,26886,11703,19139,7507,11723
8호선,산성,22978,3433,27237,6542,7310,13939,6097,23601,3046,19530,2344,11752
8호선,석촌,12781,6653,19658,18973,12619,15585,16390,21646,8603,15413,7192,9188
8호선,송파,19965,8058,25749,14702,9871,14111,13057,23383,6253,18400,4809,9880
8호선,수진,13613,2829,19131,6822,6699,8325,6342,12695,3271,11094,2856,6731
8호선,신흥,11108,2681,14033,5750,6744,9911,6547,14197,3781,10878,3386,6864
8호선,암사,63793,7387,87952,16474,16587,35872,17244,63881,10005,48368,8696,26726
8호선,잠실(송파구청),7123,21973,10668,61407,35168,21852,52264,26548,28813,14025,27648,7475
8호선,장지,37468,20091,43625,47052,30308,26150,42517,43517,23251,28999,22698,16021
8호선,천호(풍납토성),35039,12855,49452,23130,22168,35494,24318,55069,16671,38421,16183,20996
9호선,가양,55860,17552,59049,34700,26709,32746,33620,57439,16136,48517,12013,27221
9호선,개화,9459,2687,6112,4721,4629,2383,5199,4057,2271,4818,1815,2699
9호선,고속터미널,10770,13262,14514,19984,22260,24665,23554,30176,19453,18932,17336,11161
9호선,공항시장,7119,1539,8145,3371,3535,5760,3191,9029,1953,7793,1837,5317
9호선,구반포,3170,2885,4533,5983,4986,4165,7112,5898,3474,4120,2693,2238
9호선,국회의사당,3107,33448,4888,112524,56243,7395,86032,7127,30215,4554,20317,2886
9호선,김포공항,6608,12728,8464,16349,13689,19021,16912,21562,11531,15212,12534,6926
9호선,노들,12270,1852,16588,3020,4497,8009,3987,14015,2418,10300,2060,5898
9호선,노량진,46457,23475,72106,44412,33351,45835,39733,63648,21415,44019,25381,28715
9호선,당산,38358,12286,44807,34939,25721,32463,37616,49802,18594,37260,15398,23567
9호선,동작(현충원),3898,1412,5001,2395,2366,2197,3093,3600,1487,2677,1226,1471
9호선,등촌,32057,5610,39433,15675,12409,21823,15384,34055,7228,28804,5676,15357
9호선,마곡나루(서울식물원),20877,9080,22026,31306,19792,15508,29046,24441,13391,20977,11161,11914
9호선,사평,6008,3871,7290,5657,5458,5145,5256,7770,2975,6104,1850,3124
9호선,샛강,3126,12025,4562,28446,14471,5561,24208,7453,8849,4328,6438,2697
9호선,선유도,14478,8976,17632,30279,14678,8934,27020,16023,10599,12256,5918,6128
9호선,신논현,23083,35477,33033,76070,63847,38410,88868,52472,64602,31432,49822,17347
9호선,신목동,13748,2104,13776,4455,4143,6426,4141,11698,2019,9607,1404,4934
9호선,신반포,3933,5181,5375,7565,7721,3850,6765,5575,3443,3899,2359,2174
9호선,신방화,22206,3428,21112,8649,7388,11788,7831,20862,4034,17949,3616,9746
9호선,양천향교,23190,8513,23584,30403,15803,13740,24346,23542,9481,21052,6212,12509
9호선,여의도,6304,95608,8507,116444,90898,13221,102196,14583,44522,9759,31056,6436
