호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
2호선,왕십리(성동구청),18721,8230,34379,21367,25923,26693,29201,41023,17495,24747,19974,14280
2호선,용답,4856,1351,9487,2193,3179,5009,2795,7869,1516,5563,997,3405
2호선,용두(동대문구청),3844,1711,6176,5340,3876,3556,4869,5988,2036,4608,1328,2209
2호선,을지로3가,4078,49730,6506,118417,56843,16711,99601,17465,42631,8237,31216,4116
2호선,을지로4가,2226,24168,4150,59985,39941,9070,54483,7548,25427,4340,13563,2348
2호선,을지로입구,5785,89773,9344,225150,112771,28568,188455,29796,82726,15420,78671,8770
2호선,이대,14187,8372,19277,22377,26495,17036,24763,23524,14414,17664,12599,11205
2호선,잠실(송파구청),81198,52019,119859,120473,131231,115765,155549,163183,103353,111842,108403,69362
2호선,잠실나루,27056,15844,34292,28742,24316,17964,23225,29280,10912,23620,7972,13835
2호선,잠실새내,38242,12362,53023,21345,28368,43144,30889,62184,22924,44649,22342,23656
2호선,종합운동장,11841,6481,16965,13497,10357,11212,11391,18092,5608,13213,4095,8178
2호선,충정로(경기대입구),11507,14005,16233,45742,18973,12149,37007,16532,12070,12100,7900,8302
2호선,한양대,3663,6616,6024,21703,19886,5499,19700,6401,8992,4277,6223,3481
2호선,합정,32211,24556,43881,68434,55747,56783,86597,76524,56598,51044,49327,25870
2호선,홍대입구,42211,21853,55953,71274,109373,114214,132929,131773,106959,83946,121604,40328
3호선,가락시장,14072,8565,16780,23471,15341,14367,23022,18376,10243,13665,7984,8639
3호선,경복궁(정부서울청사),9751,28351,14946,81382,47106,19782,74089,22097,31104,14348,26268,8004
3호선,경찰병원,16326,6581,20356,24969,11929,10497,16597,16804,5814,13926,4854,8329
3호선,고속터미널,17580,34532,30201,57022,100657,78077,105338,86615,86806,55331,98622,31282
3호선,교대(법원.검찰청),5394,13457,8682,38827,31779,9502,51213,11831,22042,6663,18893,3297
3호선,구파발,62052,15486,61811,22483,28231,30285,24053,52642,14589,47408,12030,26548
3호선,금호,19448,3762,27413,6939,9491,16498,9388,24741,5720,19033,4722,12352
3호선,남부터미널(예술의전당),19104,44671,29396,126634,72281,37930,113840,45267,53883,30621,36601,18581
3호선,녹번,47215,6111,57516,14366,13964,24547,14956,44289,7026,40418,5104,23245
3호선,대청,18909,8313,22996,20482,16571,14019,20440,20414,8508,17308,6187,11368
3호선,대치,17123,14224,18235,22048,22529,18358,24418,20827,13802,16469,11222,9864
3호선,도곡,6085,9647,8175,17120,12717,6046,14776,8299,7819,6940,5149,4072
3호선,독립문,10886,8692,14323,16304,11397,10609,12678,13658,5741,11250,3959,6947
3호선,동대입구,3853,10372,5375,36669,26375,7125,24980,8137,11384,5453,7904,3145
3호선,매봉,11372,17040,14614,53272,28101,13219,49861,17628,19769,12729,13345,7092
3호선,무악재,10533,2214,13261,4473,4629,6880,5055,12148,2319,10721,1775,6460
3호선,불광,37045,7502,46806,24506,22410,30770,24097,45075,13956,38785,11317,22121
3호선,수서,24042,21040,31077,40476,29943,25426,38092,35953,17991,28265,16868,18430
3호선,신사,7494,34564,13436,89123,74845,45722,115360,52689,83098,25489,63700,10108
3호선,안국,4314,57680,6363,75305,69851,15444,82443,13534,34221,7024,26288,3769
3호선,압구정,11263,33970,17470,107167,76658,41833,109236,45171,80630,24178,66445,11145
3호선,약수,17143,8933,29834,25974,19757,22085,25925,32418,13793,22090,12319,14257
3호선,양재(서초구청),25027,78174,34566,186855,92544,44360,158149,55601,74116,39011,50542,23817
3호선,연신내,99835,12650,124850,25820,42443,69708,39154,108446,26606,100317,24083,53272
3호선,오금,17729,4228,22875,10387,7646,9627,8690,16125,3906,12858,2858,7807
3호선,옥수,16075,6243,23304,12143,14116,18721,14326,26984,8871,20575,7072,13339
3호선,을지로3가,1485,25167,2157,60279,27975,9006,52038,9195,22497,4196,15124,1728
3호선,일원,15917,19563,16465,18455,25415,10279,13130,14679,6731,12426,4482,8352
3호선,잠원,8036,5039,11124,7714,8444,8125,8161,11699,4989,8321,3508,4841
3호선,종로3가,1171,10963,1635,34530,23828,11220,41496,9816,25438,4634,14895,2026
3호선,지축,13479,1932,13442,2588,4340,5977,2936,12262,1463,10341,907,6632
3호선,충무로,0,0,0,0,1,0,1,0,0,0,1,0
3호선,학여울,2465,2453,3054,5905,4024,2651,5459,3291,2254,2499,1409,1659
3호선,홍제,43682,8558,54153,17922,21694,30395,19917,48377,10590,41935,8861,23540
4호선,길음,60176,8341,67513,20703,23911,35663,22103,61117,12915,51053,10461,30393
4호선,남태령,1679,2365,2216,3377,2856,1305,2898,1479,1047,1289,773,810
4호선,노원,41562,8760,43944,20657,25491,40327,27071,62361,18960,50330,23717,27372
4호선,당고개,39156,5549,39448,9983,13034,20558,12301,30324,8267,29260,5573,19710
4호선,동대문,3780,27772,4814,59196,66708,12619,54633,9398,23791,10325,17289,6924
4호선,동대문역사문화공원(DDP),4657,19381,5906,53023,39442,14179,56875,13396,29899,18157,23109,8086
4호선,동작(현충원),3295,2929,4548,5004,5562,4524,5609,5439,2520,3835,1957,2464
4호선,명동,2394,28049,4144,79278,45254,19596,79374,15330,36765,8480,31850,3956
4호선,미아(서울사이버대학),36811,7380,43083,23001,17948,27111,21193,38844,12178,33015,8481,20260
4호선,미아사거리,69577,11385,81642,25473,32888,53876,34647,84535,24659,67725,25929,38627
4호선,사당,47519,14769,66701,25592,30214,42059,34808,60686,22766,42552,23172,24623
4호선,삼각지,3643,8203,5538,19647,10560,7579,17217,9677,7115,5952,5522,3402
4호선,상계,67349,7326,60383,14840,19179,30797,18123,51734,11113,50247,8802,31108
4호선,서울역,8632,23488,11359,61225,25688,19895,44114,20709,15616,15785,10143,10798
4호선,성신여대입구(돈암),33431,11239,42457,24360,31345,36600,34381,53621,23441,40430,22746,23574
4호선,수유(강북구청),84441,15197,99152,43487,43488,62442,48084,101866,28350,88653,23533,51472
4호선,숙대입구(갈월),11696,14648,19546,37755,25301,19392,37541,24434,18095,17198,14511,10411
4호선,신용산,7703,23549,12471,68956,37983,18554,64775,22362,31555,14176,23626,7978
4호선,쌍문,95150,10818,102373,21846,28051,50585,27872,82786,16684,83016,12825,50019
4호선,이촌(국립중앙박물관),8531,10015,12741,20898,16770,11427,19227,16051,8185,11719,5841,6911
4호선,창동,70478,12939,62283,29788,35503,50133,35434,75677,20329,67285,17914,38572
4호선,총신대입구(이수),33888,12523,45237,32059,28658,41250,35093,58471,20273,39585,19955,21201
4호선,충무로,5802,41284,9469,139414,63119,21665,113627,22622,55032,13312,38046,6822
4호선,한성대입구(삼선교),23245,10742,29062,19776,21963,22120,23347,29578,12608,24923,10248,15427
4호선,혜화,12640,33725,16309,92462,74902,44945,93212,46219,50377,30780,51895,13220
4호선,회현(남대문시장),3517,37628,5859,98249,67990,14193,88860,11362,37365,6094,35221,3387
5호선,강동,43435,21655,56361,39796,32059,27644,38152,42716,17566,36955,12699,23079
5호선,개롱,17318,5283,16459,12854,8894,11189,10608,16135,4917,16280,3591,8338
5호선,개화산,15006,3899,14541,9008,7366,7643,8612,11272,3837,12475,2431,7408
5호선,거여,24318,5760,23151,12624,11881,12747,11434,19471,4925,19177,3863,9579
5호선,고덕,23881,7309,20252,14165,14118,13019,12695,20891,6362,22012,5253,10173
5호선,공덕,15650,23385,22483,66615,28991,19365,56233,33586,21725,17906,17293,9511
5호선,광나루(장신대),29173,10037,35191,21755,18916,18619,22953,29215,11152,22462,7518,14660
5호선,광화문(세종문화회관),6923,58726,10675,202033,77066,23966,163706,28479,63284,13149,46810,5645
5호선,군자(능동),24897,5379,37378,18248,14629,23857,18577,40619,10990,28614,9494,15631
5호선,굽은다리(강동구민회관앞),27120,4407,30272,10256,10500,15242,11688,27155,6254,22974,5869,12762
5호선,길동,16330,4913,21960,13898,11793,14039,13901,21521,7144,17415,5656,10447
5호선,김포공항,3605,11575,5260,14573,17058,13359,21631,12426,14531,8036,13498,3607
5호선,까치산,91796,7605,121123,16214,26359,55085,24605,97000,15097,84225,12712,50735
5호선,답십리,41814,10146,60059,27043,20378,25260,25852,45959,13419,34358,8988,19095
5호선,동대문역사문화공원(DDP),789,7105,1232,24472,7882,1879,17170,2055,6629,1340,3536,779
5호선,둔촌동,18327,7786,21849,16728,14770,15345,16817,21513,8684,17860,6323,8986
5호선,마곡,16309,8679,15828,33437,19186,10466,29261,15890,12786,13344,8122,7074
5호선,마장,11922,4861,16366,11796,7931,8597,10033,13050,5613,9788,3842,5968
5호선,마천,18786,3450,19068,8873,7193,10277,7264,15873,3319,15565,2435,8501
5호선,마포,18135,19053,26355,57730,26896,19760,47985,31973,20033,19700,16088,10573
5호선,명일,27933,4340,25685,7888,9073,14827,9546,26877,5246,26502,4505,11809
5호선,목동,46005,9613,55753,22654,21025,34754,23357,61876,12708,48592,11700,25684
5호선,미사,50223,6463,46185,12278,16036,20530,16237,44141,8624,48145,8623,24397
5호선,발산,19475,23045,20607,77439,43195,24442,62465,33567,29055,25343,23678,11803
5호선,방이,14431,6123,13670,18656,10476,11958,16312,16558,8320,12572,7496,7492
5호선,방화,20637,3306,19010,8792,8164,10005,8336,16183,3676,16893,2782,9697
5호선,상일동,71206,9403,53439,16638,17074,26115,16897,46300,8223,50052,6128,27769
5호선,서대문,12636,51147,17519,126470,45604,13562,88316,18725,26883,11462,21121,7298
5호선,송정,15365,5602,16722,10130,10064,10464,10801,15486,5766,12809,4323,8357
5호선,신금호,15360,4275,21503,9168,7488,11742,7898,19794,5081,13739,3858,8553
5호선,신길,10484,3666,15737,11805,5700,7307,10386,13650,3982,9055,2540,6365
5호선,신정(은행정),49681,4774,63976,10255,11822,21510,11992,37507,6283,31210,4694,19062
5호선,아차산(어린이대공원후문),31702,7652,47058,16836,19961,25387,20418,42536,11724,32584,9107,18815
5호선,애오개,13302,6607,18382,22923,10509,9429,18372,16777,6088,11178,4717,6680
5호선,양평,17188,7239,21000,32346,11924,9152,26560,17451,8362,13650,5030,7478
5호선,여의나루,3640,30126,5806,50090,34742,12446,46887,11621,21866,7874,16071,5025
5호선,여의도,6903,111652,10875,176094,98773,19529,139452,24293,55416,11733,41185,6791
5호선,영등포구청,5506,4026,7971,17837,7240,4635,15116,7728,5635,4944,3419,2823
5호선,영등포시장,15008,10807,22696,29210,18574,13032,28045,21603,12471,14319,8908,8825
5호선,오금,6480,5003,6279,14970,7175,4527,11106,5970,3788,5288,3027,3078
5호선,오목교(목동운동장앞),36592,20669,43616,60168,39399,40740,58677,61113,31893,42030,35683,20825
5호선,올림픽공원(한국체대),8623,3807,8999,7042,7944,5064,7714,7055,3602,6061,2056,3771
5호선,왕십리(성동구청),4408,4020,6867,14691,8131,8869,11974,12639,7246,7332,6766,3610
5호선,우장산,41396,6808,43460,14359,16330,24373,14795,40827,8133,35437,6246,20037
5호선,을지로4가,841,12200,1345,34767,17251,3526,28972,3117,13010,1518,7346,734
5호선,장한평,38495,15990,55155,53735,28565,27466,44713,48248,20742,36429,12530,20573
5호선,종로3가,2081,10472,2893,30014,31061,17019,43747,17341,25336,8177,26544,3003
5호선,천호(풍납토성),20350,14157,26148,27234,35402,34406,39459,45631,29473,32357,31400,16854
5호선,청구,4986,2946,8039,11630,6531,5501,10717,8329,6292,5959,4194,3779
5호선,충정로(경기대입구),5117,7469,7407,26013,9852,4498,22124,6900,6589,5092,4051,3712
5호선,하남풍산,18571,4029,12613,9475,7428,7084,9949,13862,4503,13862,3868,6505
5호선,행당,22884,3615,33666,7288,7928,14159,7844,25233,4817,18762,3954,10692
5호선,화곡,85662,10682,113443,20738,28716,51589,27912,90654,16359,78827,12574,43902
6호선,고려대(종암),15492,7273,19215,18712,15220,10482,14623,17621,7116,15225,5819,9230
6호선,공덕,14700,26677,21017,76827,39430,20545,70123,29599,29569,19585,22986,10829
6호선,광흥창(서강),12814,10525,18037,29256,15435,11354,24826,17274,11105,13433,7553,7975
6호선,구산,20867,3533,26752,5317,7507,10250,6872,15423,3932,15762,3263,8250
6호선,녹사평(용산구청),3410,5735,5795,13085,10522,8321,14716,9886,8863,6513,7835,3656
6호선,대흥(서강대앞),10610,7776,15220,23043,14255,11046,18939,16674,9459,11693,7498,7267
6호선,독바위,10101,1079,10251,2259,2645,4967,1983,9047,1197,8690,777,5009
6호선,돌곶이,25278,4356,29964,11355,9362,14477,10030,23783,6776,20795,4194,12552
6호선,동묘앞,6579,5797,9546,20463,19541,10435,19995,12256,9440,9452,6491,6495
6호선,디지털미디어시티,31045,20411,36453,55781,24230,18922,39020,32882,16326,25881,8480,15245
6호선,마포구청,27994,11210,40833,27577,19415,19490,29670,33140,13022,25590,9667,16469
6호선,망원,19065,6574,29211,25326,25681,29240,32337,38308,20892,27426,18576,14348
6호선,버티고개,3770,1938,5903,4042,3583,3451,4759,5123,2680,4271,1720,2656
6호선,보문,14114,5424,22328,14777,10343,10490,13256,16553,6810,14160,5014,8843
6호선,봉화산(서울의료원),36237,4235,32004,9574,8955,14607,8078,24282,3818,24273,3163,14183
6호선,불광,7499,2358,9330,5589,7770,7596,7328,11595,4493,8867,4106,4728
6호선,삼각지,4587,10296,7247,18192,14013,6334,17651,8373,8381,6009,6145,4179
6호선,상수,5733,4708,10004,17445,14811,17441,21391,20911,14230,13573,14603,6328
6호선,상월곡(한국과학기술연구원),17598,2303,22290,8908,5658,9825,7327,14931,4508,13724,2299,8476
6호선,새절(신사),40692,4871,49031,10205,12828,22373,11695,38426,7278,34043,5120,20378
6호선,석계,36907,5122,42873,9735,11621,24717,10952,40893,8448,35871,6743,19954
6호선,신내,0,0,0,0,1,0,0,0,0,0,0,0
6호선,신당,5013,8860,7492,28476,14250,8446,20764,11136,11836,13750,10568,6518
6호선,안암(고대병원앞),6083,11093,8132,25713,25879,11281,23448,13639,12817,11108,11338,6548
6호선,약수,3300,4050,5193,13199,6516,5161,9505,6411,4656,4269,3871,2388
6호선,역촌,11482,2295,12883,6915,4039,7647,4380,12703,2097,11559,1662,6104
6호선,연신내,0,0,1,0,1,0,0,0,0,0,0,0
6호선,월곡(동덕여대),28389,5195,34925,17711,13332,19043,17623,31268,9213,27043,6936,14620
6호선,월드컵경기장(성산),6007,3161,8128,7059,10164,6494,9532,9125,5205,7267,4697,4218
6호선,응암,53908,6412,68321,13710,17637,33635,16602,58602,10303,51013,8484,31388
6호선,이태원,6489,8615,10652,17174,20627,19875,25294,22884,18694,15233,18542,8182
6호선,증산(명지대앞),29357,3915,37309,7977,10499,19154,10597,32921,5886,28268,4473,16124
6호선,창신,10581,2023,13017,4594,3747,4599,3396,7699,1910,6829,1681,4049
6호선,청구,5093,4807,7607,18712,5854,5037,10404,6106,6441,4617,4037,2947
6호선,태릉입구,13991,2551,16324,5602,6491,10296,6621,17548,4176,15830,3582,8154
6호선,한강진,2222,14571,3858,25784,21891,13222,28112,14425,18609,6812,16735,2549
6호선,합정,9197,11726,15455,33048,24453,22365,36901,30124,24245,18332,23883,9123
6호선,화랑대(서울여대입구),45033,4390,42361,8605,10620,15408,9184,27746,4698,26015,3102,15219
6호선,효창공원앞,11634,4649,18084,16299,11361,9506,16651,14666,7891,11119,5016,6725
7호선,가산디지털단지,15943,95144,19160,318815,145885,23628,259508,26497,114916,18529,64540,10558
7호선,강남구청,4883,24776,7023,83036,35456,13681,67653,14525,42244,9468,27557,6200
7호선,건대입구,9039,13181,14224,24843,28305,19887,28497,27785,19089,19586,23181,9920
7호선,고속터미널,7330,29075,12378,40686,43663,14140,40879,15659,24998,10403,26055,6187
7호선,공릉(서울과학기술대),27803,6185,32910,16351,15186,20543,17593,31395,9566,29578,8218,15923
7호선,광명사거리,61167,12586,74754,20719,28456,43727,26477,67143,16955,55563,14286,30505
7호선,군자(능동),26268,5921,45949,20938,19300,20748,25320,34833,15418,28019,13468,16209
7호선,굴포천,27092,3594,29166,9393,9519,17418,10609,28133,6115,29515,5256,16339
7호선,까치울,23552,4196,30069,6339,8094,13805,7840,23127,4168,20807,3577,12863
7호선,남구로,23704,24442,26907,81471,31912,27546,61235,25959,28513,19159,15778,12771
7호선,남성,28149,4570,43894,11045,11669,18727,11750,32790,6640,26480,6189,15632
7호선,내방,12620,19190,20821,64034,29600,16839,55457,23387,21516,16363,15517,9664
7호선,노원,28586,10837,28696,35205,32240,34782,37009,45713,22048,36708,25537,17376
7호선,논현,6265,34824,12046,96638,45170,21156,84088,25163,48622,14483,31876,8018
7호선,대림(구로구청),11525,4633,15720,13339,13656,17203,15201,17986,9498,11898,7437,8100
7호선,도봉산,40249,5270,31826,8349,9023,15954,7601,26984,3633,32774,2595,19235
7호선,뚝섬유원지,14909,4615,22661,9404,13066,15945,14117,21796,9387,17018,8133,10695
7호선,마들,47164,5017,43952,8537,10209,20048,9306,35394,5643,37420,4335,20388
7호선,먹골,27457,4163,34559,11626,11355,19011,12525,29716,7614,27564,5482,15957
7호선,면목,43606,6237,58659,17251,15360,27535,16395,45051,11848,42015,7301,24460
7호선,반포,5039,8757,8061,15884,12837,6644,13828,8528,9404,5576,7490,3309
7호선,보라매,17039,11322,26164,30762,14834,13482,26222,22677,9227,18395,7254,10347
7호선,부천시청,32875,10355,33004,18465,18456,19733,21057,33554,12945,31286,14866,15334
7호선,부천종합운동장,12821,4278,15432,9293,6296,5820,7804,10305,3251,9276,2142,5643
7호선,부평구청,49497,7230,42032,10720,12742,14945,11818,28389,6637,31750,5041,19288
7호선,사가정,42821,8668,55585,20757,19358,30436,19494,50266,13820,45195,10485,24860
7호선,삼산체육관,18502,1505,17011,3073,4402,8258,3787,13460,2166,13563,1664,8348
7호선,상도,21846,5724,32529,12956,13760,17328,13780,28923,7451,22504,6467,14213
7호선,상동,29808,8600,28214,21260,18745,21361,23530,32416,14305,29591,14159,15268
7호선,상봉(시외버스터미널),39727,10337,57558,26160,24591,28687,25832,46265,17446,41665,14697,22725
7호선,수락산,39951,6279,37434,13576,15462,20486,15707,33655,9078,36051,6528,21059
7호선,숭실대입구(살피재),26264,5183,39105,11346,16186,21416,14184,35019,8199,28710,6879,17409
7호선,신대방삼거리,38336,9191,61319,24635,18845,26624,23455,48753,12697,39516,10185,22756
7호선,신중동,34952,11448,34189,35650,21154,21402,33963,34896,15137,32397,16594,15706
7호선,신풍,31326,8076,41053,16385,13931,21463,15473,33391,8417,26959,6361,15694
7호선,어린이대공원(세종대),13125,11440,24157,32189,24140,14809,29227,21489,15760,17725,11237,11559
7호선,온수(성공회대입구),38232,5230,46169,9974,9382,16477,9347,33939,4865,27211,3472,15930
7호선,용마산(용마폭포공원),18146,2743,23789,7346,6143,10009,6138,17240,3746,16128,2208,9712
7호선,이수,19571,11608,32648,33379,24666,26515,34732,40828,20205,27314,19940,14922
7호선,장승배기,21882,6140,33306,14299,11298,16779,13078,26607,7086,22217,5889,12987
7호선,장암,12038,943,8379,1268,2700,1126,2136,1885,1215,2477,851,1099
7호선,중계,47362,8174,49363,14322,14341,20757,12817,34998,6637,36444,5233,21282
7호선,중곡,23734,6408,36839,14691,12007,16529,11104,25553,7224,23504,4839,13793
7호선,중화,28311,5823,38284,18296,13219,18478,14964,30533,8473,28412,6024,16962
7호선,천왕,36323,5136,47529,9070,10198,18415,10079,36715,5481,31519,3797,17444
7호선,철산,61225,11234,68523,25147,26998,42483,26880,70524,17117,59699,17799,29239
7호선,청담,7436,44458,9802,116377,49691,14180,87934,14935,46353,10541,27325,6672
7호선,춘의,18391,23008,19155,42499,21669,9749,33930,16036,12714,14324,8107,9072
7호선,태릉입구,15750,5926,20199,13200,13307,12441,13645,17710,8212,16430,6060,9806
7호선,하계,52625,9891,55028,18203,21101,26836,18737,45166,10531,45235,8826,25726
7호선,학동,6317,41211,8468,148978,55823,14007,129386,14320,62496,9570,32263,5815
8호선,가락시장,7726,11004,10018,29964,14956,11534,23184,15747,10192,10921,9318,7122
8호선,강동구청,23714,11072,33164,28893,14482,17739,22574,28367,8920,22612,6292,13760
8호선,남한산성입구(성남법원.검찰청),37048,8412,50262,17505,15702,20432,17379,34357,8065,31754,5400,18718
8호선,단대오거리,26884,8982,32367,15163,14089,17275,17397,27082,8353,24466,5345,14912
8호선,모란,6186,2777,8724,4872,7214,6188,7809,7877,4695,4564,3685,2711
8호선,몽촌토성(평화의문),7396,6606,11474,18176,12091,7345,16175,11257,6868,8358,5526,5029
8호선,문정,16584,37328,23637,139264,57038,18363,103369,25566,38799,20041,24559,11198
8호선,복정,22441,9489,29757,15329,17007,15028,20431,25268,11656,19205,7136,12063
8호선,산성,20077,2942,24378,5623,7507,12144,6646,20218,3210,18671,2455,11628
8호선,석촌,11436,5822,18024,16636,12736,15856,16121,22314,8818,16128,8056,8946
8호선,송파,18584,6225,24367,12778,10329,13294,12731,21911,6223,18480,4789,9980
8호선,수진,12316,2640,17656,5494,6585,7855,6494,12257,3354,10600,2984,6639
8호선,신흥,9745,2596,12659,5386,6684,9504,6505,13298,3716,10766,3308,6826
8호선,암사,59692,6579,81795,14929,17113,32803,17480,57770,10357,47756,8547,26864
8호선,잠실(송파구청),6078,20565,10563,56624,35606,23775,52415,29899,29796,15219,29997,7645
8호선,장지,35324,18301,41275,42853,30180,24687,40442,41689,22076,28481,18770,16817
8호선,천호(풍납토성),31683,10886,45544,21541,21754,34730,24099,54718,16296,38931,16179,20890
9호선,가양,53813,15777,56314,31573,26941,31808,33136,52999,16411,47887,11931,28159
9호선,개화,9084,2555,6566,4175,4365,2316,4715,4064,2319,3668,1351,2233
9호선,고속터미널,11010,13386,15137,21644,25751,29088,25917,34272,21864,22757,19140,14130
9호선,공항시장,6598,1330,7681,3122,3556,5767,3368,8246,2075,7792,1945,5016
9호선,구반포,3281,2556,4486,5827,5281,4571,7265,6306,3773,4435,3021,2417
9호선,국회의사당,2985,31971,4882,113008,48421,7950,87996,7677,30485,4934,18622,2847
9호선,김포공항,6138,16240,8044,19421,15193,23749,17894,24012,13410,16409,14700,7262
9호선,노들,11613,1656,15752,3011,4859,7330,4704,12741,2563,9875,1914,5980
9호선,노량진,44363,30853,68759,49983,34665,44658,42893,65176,23346,46123,28768,28927
9호선,당산,37743,10945,44250,32136,25803,32927,35295,50852,18883,39141,16468,24764
9호선,동작(현충원),3779,1155,4972,2021,2532,2231,3154,3355,1449,2616,1113,1585
9호선,등촌,30774,4671,38185,14281,12567,20802,15001,31073,7155,30789,5936,15922
9호선,마곡나루(서울식물원),19913,9204,21313,31843,21372,16428,29958,24778,13999,22473,12288,12679
9호선,사평,6173,3154,7416,5279,5667,5368,5550,7845,3221,6463,2002,3548
9호선,샛강,3422,12253,4534,29805,14670,6613,24651,8722,9323,5144,7070,3022
9호선,선유도,14449,7757,17521,28916,13873,8824,27632,15388,10436,12932,5937,6776
9호선,신논현,23063,31408,33296,71270,64623,49257,89870,68478,66103,39013,55758,19521
9호선,신목동,13295,1855,13596,4267,4383,6022,4316,10769,2127,9646,1458,5303
9호선,신반포,3872,4452,5146,7000,8281,4203,7091,6007,4043,4164,2723,2356
9호선,신방화,20385,3334,19759,7573,7572,10972,7930,18703,4175,17026,3815,10155
9호선,양천향교,22738,7542,23209,27972,14936,13003,23462,21129,8940,21370,5582,13496
9호선,여의도,6236,99902,8039,122373,93352,17217,112869,19303,51754,12102,39046,7117
