호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
4호선,노원,45119,11423,49728,26105,26913,43184,29083,68471,20061,53454,22262,28376
4호선,당고개,46705,8102,45054,12548,15036,23798,14313,35558,9796,33003,6238,20525
4호선,동대문,4090,30969,5946,63697,66705,11955,55854,8391,24421,9716,15562,7171
4호선,동대문역사문화공원(DDP),5486,23375,6744,57375,43098,12750,61177,13086,30487,17477,21532,8005
4호선,동작(현충원),3284,3485,3942,4915,4778,3790,5240,5300,3092,3869,2688,2400
4호선,명동,3392,33934,4791,90174,48464,16037,89274,15109,36417,8658,29410,4446
4호선,미아(서울사이버대학),40908,11321,46761,26494,18916,28771,21734,42210,12671,34246,8069,21505
4호선,미아사거리,78586,14509,89728,28961,34964,56655,36018,92212,25539,68918,25419,39251
4호선,사당,54523,17166,70517,28424,32102,41958,38499,63458,23791,42639,21143,25577
4호선,삼각지,5181,9545,8347,21135,11277,7696,20106,11650,7848,7972,5716,4371
4호선,상계,73950,11009,65567,17550,19519,35180,19593,59307,12767,54803,9169,31369
4호선,서울역,9689,24739,11882,60097,29625,20438,46197,23193,16116,15881,9830,10605
4호선,성신여대입구(돈암),38447,14740,46719,27192,33270,38305,37056,57272,23368,42505,21278,24562
4호선,수유(강북구청),93860,19622,108814,49427,46200,68892,51282,109213,29634,93666,23210,53910
4호선,숙대입구(갈월),13702,17833,20863,42053,26903,18711,41615,26072,18780,16974,12964,10706
4호선,신용산,8962,26685,13926,70571,42580,19153,71614,24402,34719,15443,23106,8133
4호선,쌍문,103811,13151,112812,25261,28786,55886,28576,95765,18004,86631,12857,52242
4호선,이촌(국립중앙박물관),10021,12371,13165,22985,19232,12439,21634,17456,9062,11904,6717,6855
4호선,창동,77718,16023,67067,33386,34514,53214,35408,84768,20773,69369,16687,39031
4호선,총신대입구(이수),38124,15398,49325,37075,30160,42580,38985,62543,22548,40958,18788,21834
4호선,충무로,7185,49000,10771,151511,72649,20687,128862,22803,55731,13778,36782,7502
4호선,한성대입구(삼선교),25138,13831,33167,22692,23849,23106,24613,34652,13517,25723,10642,15447
4호선,혜화,15596,42817,18902,99262,83703,42365,98956,50984,50813,32501,49782,13381
4호선,회현(남대문시장),3858,42738,6611,104649,73612,13279,96702,11249,36037,6389,35739,3885
5호선,강동,46223,25073,57627,42422,32849,30167,38971,47106,17455,38114,12457,22463
5호선,강일,10290,2765,12164,4269,4168,6067,4239,12038,1732,10657,1131,6030
5호선,개롱,20430,7395,18093,13925,9800,12704,11890,19048,5457,16883,4002,8953
5호선,개화산,18542,5294,16616,10196,7838,8840,9463,14518,4424,13489,2798,7712
5호선,거여,29194,7893,26170,16838,13550,15456,13219,22811,5916,22045,4085,10885
5호선,고덕,25279,10921,21169,18153,16972,16479,14767,24078,7709,23711,5991,11129
5호선,공덕,16906,26038,23247,66659,31368,19318,57623,31487,20791,17723,14662,9339
5호선,광나루(장신대),32193,13550,38182,24157,19018,20910,24332,34355,12349,23705,8185,14713
5호선,광화문(세종문화회관),7276,64130,11983,208615,79170,22078,173772,25489,61295,12989,41038,6191
5호선,군자(능동),28666,6637,39459,20975,16099,24688,20959,44144,12043,29644,9618,16318
5호선,굽은다리(강동구민회관앞),29866,5681,32678,13779,11903,18405,13118,31131,7540,23861,5235,13800
5호선,길동,18708,5864,23491,15567,13072,16721,15435,23330,7528,18205,5355,9875
5호선,김포공항,4503,12913,6511,15564,18273,13557,23884,13246,15767,7795,14225,3719
5호선,까치산,104308,10085,130443,18648,25319,59391,26303,111753,16418,87948,12884,53103
5호선,답십리,47171,11858,62959,29976,21424,28069,27642,49380,14586,36386,9298,19829
5호선,동대문역사문화공원(DDP),1096,7916,1694,25091,8923,1981,17768,2271,6887,1363,3341,874
5호선,둔촌동,20623,9068,23646,17755,15214,16002,18347,23938,8559,18574,6279,9301
5호선,마곡,19877,10225,19631,38479,22933,12453,34634,20399,13564,16211,8894,8521
5호선,마장,13352,5808,17496,12861,8502,9032,10335,13456,5896,10018,3508,6024
5호선,마천,26626,4229,22196,9271,6982,12551,7806,19031,3544,19170,2839,9196
5호선,마포,20060,21322,26929,59528,31466,19187,51162,30016,19549,19818,13358,10408
5호선,명일,29533,6045,26710,9638,9640,17833,10729,29922,6082,25198,4379,12525
5호선,목동,47288,12786,58441,26250,22224,36016,25624,69277,13601,47673,11354,25700
5호선,미사,53733,10119,49919,17870,20846,28872,21822,49011,12185,52720,11271,26751
5호선,발산,22221,28995,22734,87040,49283,24412,70892,35008,31350,25153,22274,12894
5호선,방이,15883,7578,14279,21357,11875,14115,17930,17823,8563,14419,6311,6987
5호선,방화,23476,4941,20653,11414,8468,11248,8872,19305,4215,17567,3112,10286
5호선,상일동,72699,9986,48367,15302,15607,28415,15966,47117,8775,50851,6819,23711
5호선,서대문,13931,55837,18426,131800,51063,13647,97926,18249,26654,11780,18582,7266
5호선,송정,17837,6524,18824,11566,11032,11538,11412,16657,6022,13543,4248,8536
5호선,신금호,16916,5660,22487,11929,8156,13407,8685,21819,5661,15048,3894,8742
5호선,신길,10985,4221,16510,12270,5873,8238,11518,15048,3895,9709,2351,6027
5호선,신정(은행정),54404,5793,66535,11778,12045,25007,12848,42017,6783,33303,4678,19530
5호선,아차산(어린이대공원후문),36755,10302,49988,21157,20853,29164,21682,46774,13194,34401,9871,19929
5호선,애오개,13926,8716,19473,24219,11573,10581,19523,16984,6652,11352,4532,6525
5호선,양평,18944,7993,22261,32378,13289,10628,27183,19838,8089,14459,4769,7616
5호선,여의나루,3918,29411,6672,49518,30238,13809,44226,16158,21902,11267,26392,7192
5호선,여의도,8407,110689,11213,177178,105887,18823,145784,23180,54456,11552,39621,6564
5호선,영등포구청,5956,5265,7817,18163,7846,4915,15856,8400,5458,4744,3092,2971
5호선,영등포시장,17045,11842,23863,33659,19911,13544,30103,23496,12768,15207,8298,8816
5호선,오금,7368,7265,6597,17369,8280,4587,13261,6832,3949,5236,2884,3320
5호선,오목교(목동운동장앞),38042,26802,44999,63119,40370,42436,61082,62862,32139,41568,34267,19264
5호선,올림픽공원(한국체대),9870,5491,9561,7912,8084,5965,8143,7822,4320,7213,2667,3920
5호선,왕십리(성동구청),5084,5235,7932,16539,9197,8824,13379,12320,7400,7494,6225,4111
5호선,우장산,44820,10448,45565,17739,18085,27416,16118,46432,9868,37380,6862,20517
5호선,을지로4가,964,14149,1741,36762,18970,3370,31030,3416,13502,1701,7088,916
5호선,장한평,44722,20505,60090,58496,31676,30244,48375,54154,21951,38256,12407,20939
5호선,종로3가,2507,12036,3634,33518,33825,15579,46495,16550,26242,8162,22162,3379
5호선,천호(풍납토성),23015,16932,29273,31556,39664,34316,43303,46482,30794,32561,29600,16828
5호선,청구,5804,3556,8615,12782,6829,6049,12422,8798,6870,6277,3995,4011
5호선,충정로(경기대입구),5590,8149,7919,26434,10975,4979,23371,8140,6768,5704,4241,3604
5호선,하남검단산,14821,4387,12664,7268,8376,7711,9131,11311,5475,12717,4453,7556
5호선,하남시청(덕풍?신장),15840,4037,14096,8712,8614,10752,9022,15378,5054,13904,3665,7820
5호선,하남풍산,8985,4543,8516,12443,7871,5835,11725,8452,4820,8341,3407,4783
5호선,행당,25716,4369,35356,8184,8346,16118,8504,28788,5196,19518,4170,10751
5호선,화곡,95552,12380,121310,24163,29444,55072,29597,106770,17749,77390,12800,46507
6호선,고려대(종암),16930,8321,21381,19324,15404,11412,15167,19559,7369,15956,5173,9725
6호선,공덕,16682,31509,22575,79229,43361,20318,74872,30403,28697,19804,20358,11079
6호선,광흥창(서강),14848,13209,20581,29734,17181,12639,26566,19963,11452,14858,7292,8338
6호선,구산,24568,4888,30669,6840,8002,12422,7369,18808,4723,18111,3415,8762
6호선,녹사평(용산구청),3906,7873,6614,16036,11224,7736,16283,9931,8958,6564,7698,3900
6호선,대흥(서강대앞),12357,10706,16583,25367,16765,12439,21634,19490,10914,12980,7705,7782
6호선,독바위,11104,1657,11257,2955,2495,5618,2305,10354,1498,9916,938,5293
6호선,돌곶이,30155,5260,33673,12913,10359,17049,10950,28008,7180,23633,4273,13941
6호선,동묘앞,7268,7941,10814,23298,18962,11619,19542,14449,10266,10455,6738,6597
6호선,디지털미디어시티,35073,22666,38628,58251,27242,20728,42081,36089,15900,27207,8726,15104
6호선,마포구청,32220,12964,43462,31737,21552,21938,32921,37583,15694,27348,10398,16736
6호선,망원,22018,7569,31567,28557,26951,30404,34756,41232,22641,28422,18183,14637
6호선,버티고개,3646,2439,5415,4118,3360,3735,4247,5739,2339,4207,1601,2554
6호선,보문,16399,6772,23380,15346,10559,11495,13995,19560,6790,14794,4981,9484
6호선,봉화산(서울의료원),40543,5188,32109,10896,9484,16635,8784,27588,4251,25708,3284,14303
6호선,불광,8799,3236,9838,6116,7872,8102,7648,12485,4664,9615,3638,4890
6호선,삼각지,6497,11614,10071,18983,15727,7029,20665,10162,8818,6838,6307,4690
6호선,상수,6928,5701,11154,18943,17105,16549,24073,20985,15971,13800,13620,7099
6호선,상월곡(한국과학기술연구원),20486,2997,24417,10554,6484,11165,8050,17331,5079,15026,2528,8865
6호선,새절(신사),45470,6209,51516,11731,12492,24451,12369,43996,7902,36062,5189,20425
6호선,석계,40397,6474,45174,10598,12278,25530,11336,46077,8328,38685,6415,20315
6호선,신내,0,0,1,0,0,0,1,0,0,0,0,0
6호선,신당,5343,13151,8064,32600,17105,10755,23305,14644,12670,13921,10378,6803
6호선,안암(고대병원앞),6852,14157,9326,28468,30629,11268,24991,14742,12361,11313,10062,7240
6호선,약수,4422,5117,5983,14565,7928,5118,11041,6875,5180,4486,3824,2346
6호선,역촌,13881,2618,14566,7677,4409,8782,5128,15342,2611,12785,1847,6822
6호선,연신내,0,0,22,0,2,0,0,0,2,0,2,0
6호선,월곡(동덕여대),31969,5874,36608,20776,14247,21325,20026,35196,10204,28410,7215,15391
6호선,월드컵경기장(성산),7283,4685,8748,8159,10998,7977,11476,11219,6703,8340,4724,4307
6호선,응암,60163,8564,74052,16025,17421,38193,18117,67202,11281,54753,8563,32913
6호선,이태원,7527,8855,11061,19441,21094,17436,25640,20716,17734,14895,15972,8361
6호선,증산(명지대앞),32982,4829,40619,8908,10679,20998,10630,38192,6585,29674,4610,16657
6호선,창신,11448,4087,13731,4832,3635,4969,4101,8649,2552,6757,1907,4010
6호선,청구,5951,5932,8269,20283,6354,5225,12010,6195,7299,4747,4143,3116
6호선,태릉입구,15867,3149,17925,6627,7088,11700,7457,20485,4466,17233,3633,8216
6호선,한강진,2616,16082,3833,28277,24201,11516,30568,13285,18723,5692,15029,2506
6호선,합정,10939,14578,17286,35570,27028,21853,41402,29954,25767,18974,22413,9686
6호선,화랑대(서울여대입구),50788,5379,44727,9619,11084,17672,9883,32192,5333,29353,3672,15779
6호선,효창공원앞,13263,5638,19883,17827,11540,9699,18840,16731,8533,11495,4736,6716
7호선,가산디지털단지,18887,105948,20630,336272,165968,22985,283125,26988,117957,19932,60862,10932
7호선,강남구청,5738,27891,7730,89074,39599,12970,74825,14939,45395,9419,27939,6145
7호선,건대입구,10443,16069,15748,28876,31405,19655,28902,28428,19782,18805,21807,9812
7호선,고속터미널,8830,33976,13737,43856,48237,12858,43468,15291,25152,10279,25837,6363
7호선,공릉(서울과학기술대),30750,9168,35841,17714,15563,21118,18495,34679,9602,31100,8201,16451
7호선,광명사거리,70101,14574,80410,24003,29234,47260,28034,76557,18321,58241,13610,32328
7호선,군자(능동),29369,8492,48561,25231,21044,22705,28786,37656,16705,30022,12769,16338
7호선,굴포천,30892,4200,32719,12093,11022,19626,12547,34688,7310,29668,5832,17511
7호선,까치울,27911,5422,33120,8040,9287,16332,9007,28892,5294,22868,4398,12382
7호선,남구로,26811,29353,30209,84991,37195,27382,66673,28393,29761,19819,15965,13583
7호선,남성,31079,5759,45571,12654,11880,21017,12934,37044,7050,27139,6521,16015
7호선,내방,14445,21998,21818,72882,34095,17908,64122,24654,22706,16975,14594,9774
7호선,노원,32109,16608,32240,39780,34658,36392,40665,49537,24573,40085,25126,18722
7호선,논현,7840,39385,12924,102648,50652,19947,94135,25206,51847,14813,32810,8201
7호선,대림(구로구청),13367,6248,18406,16775,14903,18165,16844,19491,10070,12221,7240,8693
7호선,도봉산,44124,7077,35041,10734,9890,18584,9328,32184,4720,36037,3213,20311
7호선,뚝섬유원지,17845,5793,25230,11207,11957,18201,13315,27707,10946,21041,11871,13521
7호선,마들,53121,6603,49672,9712,10257,23500,10036,41276,6118,42474,5198,22192
7호선,먹골,30840,4699,37785,13074,11841,20943,13582,33667,8241,29950,5539,16604
7호선,면목,49753,8167,63302,21011,16851,31130,17220,49933,13704,45502,7596,24948
7호선,반포,5514,10164,8670,17310,13220,6836,15138,9375,10351,5851,8093,3653
7호선,보라매,18748,14070,27065,34833,15976,15311,28796,25410,9753,19495,7262,11213
7호선,부천시청,36847,12910,34878,22761,21074,21295,24011,40256,14112,34417,15234,16417
7호선,부천종합운동장,14314,5610,15954,10508,7137,6697,8491,12032,3529,9749,2269,5179
7호선,부평구청,30562,5655,25334,9956,9628,11670,10236,20388,5242,23094,3953,13079
7호선,사가정,46826,10710,61080,23151,20151,33481,21038,56349,14758,46419,10112,25459
7호선,삼산체육관,21723,2792,19556,5053,4935,8721,4683,18422,2828,14769,1958,9296
7호선,상도,27182,7106,36529,14930,13965,19911,14706,33359,8265,25381,6804,15130
7호선,상동,33143,10597,29979,25013,20892,22976,26943,41120,16525,31521,13972,16077
7호선,상봉(시외버스터미널),44555,12032,61540,28328,25130,29628,28210,51780,18286,44958,13848,24416
7호선,수락산,45503,8022,41533,16432,17172,23275,17568,38051,10591,39243,6826,21880
7호선,숭실대입구(살피재),30567,6926,41214,13230,16900,23778,14994,39796,8657,30213,7076,18350
7호선,신대방삼거리,43876,11406,64463,26912,19525,30431,25344,54101,13352,42228,10257,24558
7호선,신중동,37229,14389,36075,38829,22452,21679,38328,37944,15914,35387,16244,17176
7호선,신풍,35482,10425,44180,17553,14414,23504,16426,37480,9278,28042,6258,15931
7호선,어린이대공원(세종대),15476,13315,26251,35733,27776,16762,34207,23975,17278,19530,11474,12146
7호선,온수(성공회대입구),41530,6977,48935,11432,10344,18787,9777,37796,5338,28414,3457,15824
7호선,용마산(용마폭포공원),20068,3493,25670,8824,5792,11938,6694,19968,4383,18281,2510,10354
7호선,이수,21824,13257,34193,36898,27562,27220,38852,41873,21486,28970,19822,15315
7호선,장승배기,23323,6924,34903,16254,11554,18000,13916,29808,7380,21692,5736,13123
7호선,장암,12680,1206,8563,1748,3306,1508,2796,2311,1574,2901,909,1206
7호선,중계,51678,10885,52660,18049,13885,22915,14098,40345,7385,39988,5285,22270
7호선,중곡,26512,8196,38440,17643,13447,18153,11721,29295,8629,24636,5249,13979
7호선,중화,32659,7123,41376,19593,13934,21516,15894,34722,9137,29929,5773,17407
7호선,천왕,41204,6757,51148,11131,10949,21818,11436,42580,5814,34091,4163,18163
7호선,철산,65773,13931,72336,28377,28666,46068,29923,79933,17780,61909,16188,28378
7호선,청담,8329,51273,10869,116747,54372,13436,92003,14654,47488,10293,25904,6627
7호선,춘의,20786,26253,21503,46478,24258,11675,36793,17693,13913,16713,9427,10382
7호선,태릉입구,18349,7113,22075,15391,14176,14054,15415,21297,8813,18002,6398,11258
7호선,하계,56457,13285,60354,20595,21777,29647,19360,51337,11036,47793,8235,25957
7호선,학동,7132,52259,9608,154724,65878,13321,140589,15280,64179,9876,31584,6125
8호선,가락시장,9316,12868,10573,32663,16115,10516,25195,14457,9641,10981,7995,7384
8호선,강동구청,25928,12653,33360,30030,15154,19484,24034,30988,9407,22766,5911,13064
8호선,남한산성입구(성남법원.검찰청),43098,10506,54581,18918,16110,22657,18814,40452,9055,32764,5365,18898
8호선,단대오거리,31340,10327,35971,16802,15166,19171,18743,31575,8419,26152,5170,16098
8호선,모란,7371,3705,9863,6471,7662,6228,8575,7768,4787,5127,3459,2760
8호선,몽촌토성(평화의문),9445,7384,13628,20267,13098,8875,18404,14276,8240,10091,5867,5814
8호선,문정,18860,47325,24544,146144,65019,18694,110835,27569,39524,21315,23597,11465
8호선,복정,26993,11231,33047,16598,18861,18291,22691,29847,12572,21680,7559,12904
8호선,산성,19717,3464,22661,6576,6683,11635,6112,20659,3153,17154,2168,9928
8호선,석촌,13042,7476,19150,19478,14332,17393,18358,23797,9853,16246,7747,9183
8호선,송파,19256,8322,23345,14113,10570,14011,12594,23503,6663,17814,4937,9128
8호선,수진,13534,3179,19248,8012,7485,8871,6577,13826,3937,11253,3036,6828
8호선,신흥,11079,3099,13450,6391,7053,10207,6630,14693,4061,11653,3393,6717
8호선,암사,65888,8331,85368,18363,17857,36342,19693,65374,11012,48994,8532,26629
8호선,잠실(송파구청),7722,23943,11137,59118,36021,23471,53696,30101,29399,15795,28314,7874
8호선,장지,38105,24736,44301,42143,33969,26240,40702,45737,22127,30154,18752,16562
8호선,천호(풍납토성),34381,12453,46040,23410,22995,34881,25051,56217,16692,39362,15378,20931
9호선,가양,59257,20272,61294,36900,29425,34003,38320,59897,17956,51414,11945,28555
9호선,개화,11837,3187,6951,5199,4991,2849,5709,5091,2695,4397,1587,2203
9호선,고속터미널,13060,14779,16210,23683,26252,28609,27156,36386,22324,22926,20381,13714
9호선,공항시장,7747,1676,9202,3802,3962,6328,3706,9870,2400,8684,1911,5610
9호선,구반포,2990,2869,3831,5789,5160,3811,6763,5802,3569,3948,2550,2020
9호선,국회의사당,3129,34466,4962,117500,53650,7027,90636,6635,28887,4567,17032,2686
9호선,김포공항,6823,19851,9231,22958,15030,25034,20551,27643,14940,17505,15034,8326
9호선,노들,13159,1899,17251,3378,4843,8520,4991,15292,3207,10536,2483,6242
9호선,노량진,52005,43998,77153,58165,40873,45823,50118,70653,26019,48040,24101,31535
9호선,당산,40761,13549,47766,34652,27070,35320,39347,57640,20571,40631,15252,25251
9호선,동작(현충원),4550,1496,5313,2783,2786,2385,3809,4306,1734,3052,1346,1788
9호선,등촌,34297,6198,42168,16611,14312,24685,16744,39563,8756,31792,6250,17401
9호선,마곡나루(서울식물원),23613,10911,24738,35084,25974,17946,34569,29075,14666,25385,12198,13381
9호선,사평,7606,4225,8630,6472,5998,6663,6338,9712,3811,7497,2408,3908
9호선,샛강,4029,13123,5082,30533,15248,6331,26192,8388,9614,4909,6354,2974
9호선,선유도,16402,11994,19595,32855,18301,9924,32389,18836,11867,14201,6503,7327
9호선,신논현,25972,35695,36214,78433,69296,45407,97035,66180,67667,37924,49845,19878
9호선,신목동,14211,2455,14575,4817,4617,6569,4949,12657,2467,10272,1558,5054
9호선,신반포,4450,5637,5441,7922,8401,4199,7091,6972,4041,4502,2823,2695
