호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
5호선,고덕,25340,7746,22112,14961,14570,13910,12520,21055,6465,23881,5903,10800
5호선,공덕,16325,25153,23258,69730,29629,18452,59732,32631,23195,17546,18618,9303
5호선,광나루(장신대),30706,10846,37148,22495,18010,18970,23823,31853,10793,23037,7680,15806
5호선,광화문(세종문화회관),7316,63329,10760,211010,77321,20752,171554,23547,66825,11837,49720,5252
5호선,군자(능동),26553,6006,39732,19484,14956,24133,19178,42132,11494,29261,10611,16580
5호선,굽은다리(강동구민회관앞),28780,4812,32164,11557,10881,16645,12044,29895,6334,24514,6620,13780
5호선,길동,17473,5549,23350,15689,12162,15308,14794,23112,7498,18549,6317,10937
5호선,김포공항,3809,11090,5256,13589,16263,11170,20923,10808,14039,7151,13359,3315
5호선,까치산,96440,8096,127355,17201,24885,57299,24092,105442,14675,87994,13323,54425
5호선,답십리,44457,11676,63326,29277,20748,26860,27841,49538,13648,36463,9839,20619
5호선,동대문역사문화공원(DDP),757,7784,1331,26548,8662,1746,18551,1928,7771,1093,4109,783
5호선,둔촌동,19135,8438,23304,18132,15095,15772,17998,23605,8950,17147,7156,9881
5호선,마곡,16665,9532,17073,35481,20339,10253,31778,15834,13672,13884,8833,7535
5호선,마장,12413,5320,17510,12660,8278,9046,10808,14073,5630,10077,4090,6496
5호선,마천,20314,3660,20039,9202,7084,11040,7266,17199,3202,15792,2694,9332
5호선,마포,19546,20868,27209,61081,28477,19045,52244,31572,20332,20034,17527,10948
5호선,명일,29359,4333,27477,8110,8695,15931,9138,30459,5155,26541,4513,12391
5호선,목동,47624,10154,58237,24888,21467,35104,23604,65959,12809,50071,12903,27407
5호선,미사,54925,7100,49521,14567,16500,22228,17009,49390,8867,48150,8879,29706
5호선,발산,20300,24299,21589,80139,42841,22583,63870,31554,30250,23095,24987,11276
5호선,방이,15104,6657,14292,21087,11394,11719,17572,17060,8738,13282,8037,7896
5호선,방화,21871,3355,20598,9595,7697,10444,8496,17840,3625,18065,2747,10549
5호선,상일동,73887,10212,56293,17920,16830,26990,17032,48234,8213,53556,6344,28839
5호선,서대문,12929,53285,18259,131667,47107,13841,92901,18837,29572,11912,23700,7679
5호선,송정,16403,5960,17238,10111,10075,10491,10905,16073,5670,13268,4526,8427
5호선,신금호,16135,4949,23223,9592,7468,12490,7852,21525,5316,15310,4128,9391
5호선,신길,10696,3844,15892,12560,5864,7700,10863,14742,4260,9625,2750,6620
5호선,신정(은행정),53314,4821,67346,11025,11763,22632,12251,40885,5953,33043,4820,19964
5호선,아차산(어린이대공원후문),33892,7570,50728,16771,19228,27458,19398,45544,11259,34881,9149,20599
5호선,애오개,13943,6991,19257,23627,10654,10060,19510,17827,6898,12010,4880,7241
5호선,양평,18214,7646,21452,34366,13663,9719,28589,18693,9093,14440,5300,7719
5호선,여의나루,3712,30577,5891,46185,28214,5855,36770,6787,14668,4918,10287,3168
5호선,여의도,7289,118241,11245,179937,101252,16367,143432,19663,55841,10189,41642,6129
5호선,영등포구청,5588,4457,8417,18932,7779,4671,15765,8187,6098,5028,3512,3029
5호선,영등포시장,15123,11608,23274,31593,19109,13066,28969,22203,12629,14343,9583,9152
5호선,오금,6870,5500,6875,16545,7777,4577,12643,6658,4030,5399,3130,3244
5호선,오목교(목동운동장앞),38209,21601,45325,64003,39177,38201,60979,59994,31978,40500,38861,20155
5호선,올림픽공원(한국체대),9071,4053,9375,7632,8013,4873,7781,7499,3721,6880,2212,3880
5호선,왕십리(성동구청),4496,4040,7344,15609,8550,8394,12867,12018,7451,6996,7428,3667
5호선,우장산,43391,6973,45337,15090,15689,24298,14085,44863,7741,36942,6672,20134
5호선,을지로4가,829,13030,1334,36197,18019,2880,30878,2522,13861,1216,7886,672
5호선,장한평,40636,18036,57978,58271,30464,27933,47923,52350,22218,38772,13938,21443
5호선,종로3가,2115,11058,2706,30988,28441,13056,41888,12443,22522,5643,24041,2295
5호선,천호(풍납토성),21256,15330,27676,29279,36171,34371,41789,45600,30519,31857,33969,16991
5호선,청구,5198,3033,8311,12610,6891,5737,11640,8852,6959,6133,4291,4166
5호선,충정로(경기대입구),5324,8009,7617,27723,10529,4534,24315,7348,7316,5573,4662,3843
5호선,하남풍산,19355,3961,13788,10596,7580,7750,10644,13842,4433,14576,4270,7621
5호선,행당,24356,3948,35497,7619,7918,15269,7929,28053,4698,19863,4309,11850
5호선,화곡,90888,11603,119334,22625,27662,54057,27330,98711,16236,80269,13464,46957
6호선,고려대(종암),16225,7874,19862,19335,15287,10794,15089,18795,6947,16226,6316,9684
6호선,공덕,15182,28607,21924,80680,40666,19396,73563,29879,30014,19110,24861,10800
6호선,광흥창(서강),13474,11085,18264,30280,15702,11375,26742,17844,11449,13441,7788,8032
6호선,구산,22026,3333,28046,5951,7501,10547,6677,16893,4000,16681,3286,8635
6호선,녹사평(용산구청),3450,6422,5925,14411,10228,6789,13966,8716,7887,5779,6981,3743
6호선,대흥(서강대앞),10905,7589,15864,25243,14807,11133,20148,17390,9769,12139,7934,7426
6호선,독바위,10725,1084,11039,2069,2452,5317,1915,10072,1139,9696,802,5345
6호선,돌곶이,25655,4689,30866,12054,9594,15171,10305,24651,6978,21346,4369,12791
6호선,동묘앞,6981,6235,10208,21497,19519,9961,19305,12619,9517,10258,6635,6585
6호선,디지털미디어시티,32549,21906,37594,59614,25155,19566,41788,34973,17646,27845,9530,16217
6호선,마포구청,29619,12280,41972,29187,19292,19744,30362,35415,13814,27300,10046,17741
6호선,망원,19814,6735,30741,26145,23422,28163,30868,37740,19276,27496,17082,14180
6호선,버티고개,3770,2026,6211,4478,3806,3530,5099,5646,2784,4484,1684,2935
6호선,보문,15195,5399,23378,15600,10597,11003,14047,17719,6963,14858,5181,9638
6호선,봉화산(서울의료원),38577,4713,34274,10672,8869,15001,8359,26794,3808,26162,3354,15135
6호선,불광,7894,2438,9972,5553,7665,7676,7327,12153,4265,9104,4358,4760
6호선,삼각지,5030,10958,7443,19290,14308,6259,17873,8320,8283,5687,6334,4137
6호선,상수,5992,5184,10579,18528,14822,15352,21144,18466,14172,11697,14910,6034
6호선,상월곡(한국과학기술연구원),18353,2538,23714,9194,5678,10304,7591,16268,4722,14957,2588,9069
6호선,새절(신사),43343,4939,51688,10781,12358,23325,11602,41612,7189,35758,5175,21758
6호선,석계,39390,5276,45556,10155,11568,25659,11151,43355,8340,38247,7292,20666
6호선,신내,0,0,0,0,1,0,6,0,0,0,0,0
6호선,신당,5371,9774,8141,29790,14245,7583,21688,9986,12558,13972,11165,7229
6호선,안암(고대병원앞),6581,12830,8595,26887,27087,10295,23903,12951,12872,10640,12148,6468
6호선,약수,3469,4589,5594,14179,6668,4983,9834,6397,4932,4108,4247,2371
6호선,역촌,12428,2399,13677,7362,4012,8060,4432,13931,2190,12486,1814,6457
6호선,연신내,1,0,0,0,0,0,3,0,0,0,0,0
6호선,월곡(동덕여대),30127,5506,36862,19309,13448,19784,18582,33381,9460,28810,7710,15181
6호선,월드컵경기장(성산),5935,3069,8373,7283,8922,6377,8715,9504,5029,7226,5445,4222
6호선,응암,56901,6590,71571,14075,16659,35062,16443,63946,10007,54021,8900,32681
6호선,이태원,7134,9103,11082,18130,19505,15813,23214,18783,15866,12979,16098,7740
6호선,증산(명지대앞),31125,4337,39598,8356,10390,19921,10112,36233,5804,29660,4604,16898
6호선,창신,10643,2721,14004,5060,3670,4850,3291,8312,1906,7215,1848,4383
6호선,청구,5418,5115,7891,20027,6567,4743,11096,6295,7108,4522,4511,3096
6호선,태릉입구,14654,2761,17426,5988,6266,10717,6330,18337,4291,16089,3517,7928
6호선,한강진,2429,16304,3795,27805,19949,8826,26090,8939,16900,4784,15059,2340
6호선,합정,9370,12777,15944,34777,22980,20652,37989,26616,23492,17102,24176,8773
6호선,화랑대(서울여대입구),47583,4513,44183,8516,9650,16306,8626,30293,4623,28765,3010,15678
6호선,효창공원앞,12191,4883,19403,17350,11738,9688,17174,15678,8233,11710,5427,7010
7호선,가산디지털단지,17159,105504,20214,343504,163612,23270,283331,26470,129941,19110,74823,11119
7호선,강남구청,5070,26783,7561,87208,38083,12755,73011,13434,45420,9282,30726,6468
7호선,건대입구,9879,14656,15565,25916,30170,20592,30257,28638,19944,20070,27050,10133
7호선,고속터미널,7805,32294,12592,42995,45026,12453,41164,13921,23974,9127,26226,5854
7호선,공릉(서울과학기술대),29454,6621,36020,17845,15194,20661,17990,32730,9625,30881,8517,16692
7호선,광명사거리,66627,13891,80743,22499,29119,45548,26694,74130,17172,59161,15491,32315
7호선,군자(능동),27616,6651,48246,22431,20439,21774,26715,36155,16361,29138,14219,17418
7호선,굴포천,29211,3919,31415,9928,9559,17407,10905,30472,5917,31186,5600,17483
7호선,까치울,25271,4524,32245,6814,7776,14251,7623,25772,4242,22292,3620,13658
7호선,남구로,26280,26701,29132,87269,34835,28857,66874,28259,32530,20527,18119,13598
7호선,남성,30454,4669,46960,12684,11842,20560,12145,36200,6902,29361,6627,17526
7호선,내방,13751,20737,22538,69995,31882,16653,61210,24108,23145,17166,17003,10412
7호선,노원,30348,10323,30438,37682,31721,33052,37793,44833,22075,35895,27243,17413
7호선,논현,6651,38099,12974,104640,49197,19904,90076,23056,52514,13350,35957,8455
7호선,대림(구로구청),12857,5133,16656,14822,13705,17041,15731,18267,9515,11881,7556,8497
7호선,도봉산,42512,5521,34412,8536,8112,16221,7239,29413,3473,35712,2484,20478
7호선,뚝섬유원지,15791,4899,24103,10002,9309,13719,10996,20787,6263,16489,5345,10504
7호선,마들,50214,5306,46626,9119,9973,21443,9215,38277,5391,40429,4384,21963
7호선,먹골,29608,4273,37299,12261,11459,20400,12818,31497,7521,29806,5843,17186
7호선,면목,47547,6534,62955,18220,16097,29349,16376,49958,11751,45601,7432,26568
7호선,반포,5323,9471,8638,16634,13130,6505,14689,8856,9660,5613,8168,3567
7호선,보라매,18356,12434,27344,32242,15515,14376,27859,24225,9837,19696,8001,11456
7호선,부천시청,34688,11289,35428,20248,18457,19658,22318,34790,13444,32399,16689,16765
7호선,부천종합운동장,13534,4860,16611,9858,6250,5842,7850,11213,3393,10013,2432,5836
7호선,부평구청,51684,8288,44421,11326,13037,14936,12460,31435,6602,33524,5210,20647
7호선,사가정,46230,9109,59243,21902,19171,32181,20012,53571,13371,47550,11393,26545
7호선,삼산체육관,20026,1739,18123,2997,4009,8238,3723,14529,2118,14605,1592,8984
7호선,상도,23655,6891,34710,14054,13911,18475,13650,30489,7575,24046,7021,15233
7호선,상동,31194,8927,30448,23161,18405,20517,24291,33155,14302,30799,15372,16816
7호선,상봉(시외버스터미널),41788,11116,59801,27702,25379,29149,26970,49182,17455,43542,15547,23368
7호선,수락산,42239,6516,39392,13705,14544,21176,15205,36281,8764,38084,6596,22197
7호선,숭실대입구(살피재),28355,6013,41467,13319,16564,22081,14251,37875,8605,30938,7887,19026
7호선,신대방삼거리,41247,10043,66240,25321,19150,29269,24631,53759,13028,43614,11322,25558
7호선,신중동,37016,12463,36744,39304,21552,21214,36704,35032,16120,33969,17787,16761
7호선,신풍,33610,8747,44101,17710,14614,22405,16072,36444,8677,28659,6686,17019
7호선,어린이대공원(세종대),14114,12373,25255,34685,25161,15385,31005,22507,16363,18554,12498,12574
7호선,온수(성공회대입구),41232,5684,50486,10790,9583,17690,9499,38257,5039,30325,3898,17041
7호선,용마산(용마폭포공원),19238,2720,25129,7413,5753,10352,6320,18960,3577,17283,2159,10512
7호선,이수,20984,12513,34581,35806,25733,25337,36956,40541,20398,27470,21531,15503
7호선,장승배기,23680,6368,35947,15094,11431,17677,13341,28845,7133,23779,6128,14096
7호선,장암,12625,963,8988,1344,2486,1049,1945,2171,1033,2681,776,1193
7호선,중계,51240,8054,52647,15467,13733,21616,12576,38376,6463,39366,5004,23059
7호선,중곡,25010,6256,39399,15038,12358,17587,11550,28230,7336,25399,5282,14732
7호선,중화,30573,6257,40975,19069,13654,19494,15429,33284,8558,30711,6241,18105
7호선,천왕,39052,5523,49921,9991,10091,19889,9890,39664,5294,34237,4015,18325
7호선,철산,66196,12263,74414,27322,27184,42974,27985,74862,17736,62824,19155,31732
7호선,청담,7872,48823,10873,118985,54375,13348,91933,14613,49217,10354,30951,7070
7호선,춘의,19822,25481,20831,50455,24350,10322,39499,17601,14166,15363,9551,9818
7호선,태릉입구,16749,6222,21362,14343,13338,12686,13796,18297,8102,16752,6296,10219
7호선,하계,56190,10476,58615,18670,20721,28139,17967,49185,10610,49426,9936,27548
7호선,학동,6538,44970,9422,157853,62588,13812,138970,14021,70582,9612,37781,6220
8호선,가락시장,8312,11779,10595,32993,16458,11331,24654,15697,10657,10822,10499,7606
8호선,강동구청,25323,12065,35390,32751,15112,18965,25112,31669,9581,24008,7441,14695
8호선,남한산성입구(성남법원.검찰청),41052,10138,54833,19453,15932,22106,18041,39542,8496,34032,5919,20422
8호선,단대오거리,30175,10746,36083,17425,15357,18223,20021,30817,9438,25915,6467,16494
8호선,모란,6935,3326,9184,5732,7497,6117,8525,7598,4717,4594,4346,2705
8호선,몽촌토성(평화의문),7903,7796,12007,20252,12657,7598,17377,11749,7756,8622,6243,5558
8호선,문정,17762,42188,25170,147998,66626,18244,113912,26320,44204,20725,28381,11967
8호선,복정,24108,10175,31541,17042,17246,15832,21437,27478,12072,20008,7782,12717
8호선,산성,23080,3355,26617,6363,7627,13408,6699,23252,3287,20443,2785,12671
8호선,석촌,12526,6626,19709,18479,13014,16352,17427,23295,9411,16617,8216,9925
8호선,송파,20374,6575,26282,14097,10499,14284,13501,24244,6698,20257,5284,11353
8호선,수진,14130,2833,19543,6193,6970,8474,7119,13757,3698,11596,3474,7489
8호선,신흥,11123,2977,14262,6307,7406,9960,7360,14592,4139,11511,4031,7395
8호선,암사,63200,7076,87640,16359,17421,34739,17832,64167,10366,50510,9576,29061
8호선,잠실(송파구청),6883,22592,11292,60678,36413,22536,54438,27775,30861,14786,31972,7848
8호선,장지,38546,20458,44821,49377,32201,26031,44820,46098,25162,30921,24388,18746
8호선,천호(풍납토성),34805,12717,48920,23076,22116,35455,25345,56126,17265,39796,17937,21673
9호선,가양,55488,16980,58491,34115,27292,32218,34979,56545,17029,50253,12992,28908
9호선,개화,9201,2692,6435,4468,4571,2241,4999,4175,2159,3829,1782,2292
9호선,고속터미널,11358,12522,15522,20029,23712,25061,24425,30627,20497,20246,18637,12421
9호선,공항시장,7016,1344,7780,3070,3519,5927,3410,8742,2055,8296,1974,5308
9호선,구반포,3512,2827,4854,6387,5299,4399,7553,6304,3643,4505,3127,2684
9호선,국회의사당,3179,32882,4654,115895,52961,7735,91505,7163,32011,4451,20807,2785
9호선,김포공항,6725,12986,8410,16450,13840,18268,17243,19950,12756,14597,14318,6722
9호선,노들,12248,1758,16543,2935,4694,7965,4430,13687,2503,10937,2092,6233
9호선,노량진,45706,27885,70900,47886,32966,44815,41637,65737,22861,46218,30906,29906
9호선,당산,39811,11625,45781,34349,25011,32508,37386,52078,19441,39674,16891,25696
9호선,동작(현충원),3923,1240,5077,2139,2175,2208,3111,3672,1546,2738,1216,1550
9호선,등촌,31843,5053,39682,15369,12343,21120,15683,34030,7466,31643,6227,16811
9호선,마곡나루(서울식물원),20761,9765,21917,32892,21360,15912,31314,25325,14301,22625,13560,12754
9호선,사평,6778,3301,7892,5477,5689,5413,5560,8462,3189,6929,2070,3778
9호선,샛강,3551,12428,4780,31092,15350,6278,25232,8332,9588,4752,7402,3098
9호선,선유도,14917,8487,18288,30539,14482,8885,28924,16194,11420,13718,6442,7103
9호선,신논현,23865,35296,33372,75610,65662,44091,92171,59334,68028,34368,58403,18068
9호선,신목동,13860,1994,14240,4532,4320,6143,4493,11436,2020,10348,1423,5561
9호선,신반포,4295,4506,5746,7156,8004,3983,7069,6164,3899,4276,2526,2610
9호선,신방화,21200,3306,20825,8058,7582,11370,7897,20420,3981,18243,4000,10409
9호선,양천향교,23504,8266,23956,30162,15112,13463,25178,23176,9233,22690,6155,14059
9호선,여의도,6322,105212,8244,122546,91951,14239,112565,16004,50239,10609,37914,7002
