"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201910","5호선","굽은다리(강동구민회관앞)","0","0","6905","519","13674","3368","42402","7015","45081","14756","25290","10001","17022","8909","15731","8657","17650","11439","16738","13073","13939","12792","13617","14847","14644","21607","15787","23097","17133","35980","9584","35298","8062","18754","7859","17548","6552","18209","1727","11364","297","4067","0","4","0","0","0","0","20191103"
"201910","5호선","길동","20","1","4713","485","9230","3621","25964","6285","30901","16330","16231","12048","13415","10366","13202","9409","13977","11199","13885","11326","12452","12133","11860","14267","12462","18266","14947","18825","16418","29128","8757","27592","7173","14099","6101","12751","4685","10675","1710","7186","218","2495","0","0","0","0","0","0","20191103"
"201910","5호선","김포공항","3","2","629","2713","2451","10998","6856","17372","9259","21607","9992","15653","9695","16419","12240","19527","12659","20523","14318","22198","17085","20189","19771","19275","18948","19229","24434","20734","33417","20440","21894","12615","17502","6087","15932","3901","13498","2698","5025","1509","335","687","0","2","0","0","0","0","20191103"
"201910","5호선","까치산","149","0","27776","1457","47087","11075","148476","13453","175569","24335","90790","21243","56978","20467","49627","22837","51057","26721","46048","31682","39078","35986","35597","48651","37191","61520","38616","77186","38649","128273","24532","120045","18778","74886","15752","71115","12538","64589","6521","41040","1007","12248","0","485","0","0","0","0","20191103"
"201910","5호선","답십리","20","1","10340","1249","19700","8287","61454","13909","86807","41227","41277","20290","26375","14584","23176","14473","23855","16412","24146","17685","21701","18915","21079","21969","23748","27181","28812","36484","39004","59934","22097","48477","13919","28552","12233","26847","9170","27121","4200","16840","621","5193","0","12","0","0","0","0","20191103"
"201910","5호선","동대문역사문화공원","0","0","335","390","800","2880","1126","9412","2230","34893","2421","11412","2634","4251","3177","3768","2606","3519","2677","3733","3092","3319","3935","3247","4521","3030","10359","3490","22266","3816","9588","2644","4747","1909","3971","1788","2955","1779","1292","1539","249","306","0","2","0","0","0","0","20191103"
"201910","5호선","둔촌동","3","0","4181","630","10036","5466","28176","11157","32142","23031","18519","15184","13941","11789","13868","11533","15123","12203","15910","12164","15402","14532","15287","16223","16740","18828","20044","24681","23102","33306","13208","26318","9314","15479","10179","12174","7987","12840","2825","7909","335","1778","0","0","0","0","0","0","20191103"
"201910","5호선","마곡","0","0","2561","1987","6853","8320","25603","9400","25513","27758","12576","13290","9389","6533","8243","5459","8270","6148","8465","7358","8283","7413","9507","8413","13790","9774","20366","11740","22903","18122","10092","16661","6754","9472","5609","8887","3838","9408","1825","5772","251","2358","0","1","0","0","0","0","20191103"
"201910","5호선","마장","3","0","3204","780","6656","4187","17744","8674","24007","19601","13504","14522","10044","10189","9846","8880","12017","8711","10867","9619","10688","7892","10989","8854","12656","10355","13928","13754","15026","20277","9364","15360","7362","9137","6429","8304","5451","8333","1782","5135","259","1589","1","66","0","0","0","0","20191103"
"201910","5호선","마천","1","0","6236","262","9986","5704","26589","4558","24521","10757","13164","8018","9444","7020","8754","5619","9532","6190","8475","7281","7912","7115","7526","9457","9557","11597","10339","15263","9651","17301","4128","18327","2947","10810","2417","9237","1628","10055","614","6231","93","2699","0","0","0","0","0","0","20191103"
"201910","5호선","마포","12","0","2979","1230","8733","8296","27946","22360","42150","77382","22460","40755","17802","18742","18563","17491","19674","16578","22529","18843","20268","18326","21612","18070","23859","23074","34181","29894","66269","52738","27093","34377","24354","18430","27252","16108","18392","14836","8060","9569","1037","2785","0","0","0","0","0","0","20191103"
"201910","5호선","명일","2","0","4870","472","14632","3190","42908","6139","39368","14178","22048","10979","17591","9273","17388","9010","17982","9758","15440","13128","13215","12582","13104","15212","14557","20313","14972","24521","13134","37491","7160","37777","5613","18559","5215","16937","4392","17545","1213","10370","242","3715","0","70","0","0","0","0","20191103"
"201910","5호선","목동","9","0","9168","1395","23289","7811","70013","18803","88225","33828","43757","25832","32236","19901","30638","17165","30522","20526","28654","24777","25373","28791","26290","32587","30066","39819","32496","54554","38311","92678","20707","74232","16690","42292","19045","38808","20419","38026","6254","23098","876","6781","0","0","0","0","0","0","20191103"
"201910","5호선","발산","1","0","3959","2894","10286","20314","32178","31455","32941","101815","19486","58735","18896","30862","21855","32784","27478","31307","30913","33329","33879","28821","40320","28183","47811","30939","65872","35681","82353","53184","42657","43840","32970","22656","32871","17603","26394","15938","11105","9364","1381","3380","0","0","0","0","0","0","20191103"
"201910","5호선","방이","0","0","2683","820","7618","3892","22020","9791","21348","25893","13912","14265","11661","9174","10951","8867","12935","9857","11479","11998","10419","11285","12550","13386","13422","16286","15634","19772","22397","24319","12167","22182","9670","11377","11305","10684","11885","8832","2759","6542","318","2110","0","0","0","0","0","0","20191103"
"201910","5호선","방화","2","0","5732","4","12043","3812","34050","6292","29762","18597","17576","8988","14016","6250","13719","6556","13851","8137","12723","8806","11286","10014","11276","11460","14264","14131","13289","15584","13264","23313","6327","23494","4527","16139","3922","14088","2526","14072","1117","8853","172","3437","0","330","0","0","0","0","20191103"
"201910","5호선","상일동","8","0","6808","2494","23793","23680","86544","14782","66283","19845","32927","11183","23885","9022","20395","9612","19589","10522","17533","11915","15489","14880","16450","16406","28804","19207","35387","28418","24075","39101","9972","48895","6254","26607","4443","23193","2755","22270","1052","15675","134","3823","0","1248","0","0","0","0","20191103"
"201910","5호선","서대문","15","1","3394","1858","6734","21192","18791","55490","25924","167868","19385","54123","19362","27083","23100","26207","24548","26305","26433","34498","31773","28250","39047","20381","49416","19266","65516","24404","125266","32197","39174","20693","27989","13240","26944","12890","19405","11526","7899","6635","951","1938","1","42","0","0","0","0","20191103"
"201910","5호선","송정","43","2","5339","2011","9886","6823","26598","9229","27953","16933","17554","11477","14305","8983","13387","8567","13188","9865","12714","9933","12121","11233","12542","12273","15366","14803","17539","17622","19024","23349","11143","21706","8259","14655","7093","12853","5938","13146","3075","7909","479","2696","0","0","0","0","0","0","20191103"
"201910","5호선","신금호","14","0","3193","455","7415","3229","24389","11043","34136","13779","17411","8055","11431","6675","11195","6264","11472","7417","10792","8257","8932","9295","9559","11221","12763","13727","11029","17253","11444","28172","7981","20737","5793","12885","4652","11855","3601","11781","1551","7753","220","2547","0","1","0","0","0","0","20191103"
"201910","5호선","신길","55","0","2730","667","3252","3489","10981","5392","18302","17509","7160","6953","4276","3030","4264","3147","4394","3355","4592","3960","3739","4038","3913","4228","5607","5195","7185","9187","14043","15104","5317","9954","3383","7051","3675","7250","2615","7262","1399","4628","212","1183","0","0","0","0","0","0","20191103"
"201910","5호선","신정(은행정)","43","0","13108","879","23761","4564","69188","9817","87708","15165","40771","9667","23198","7748","19999","7714","19411","8857","17752","10797","14386","11816","13173","16301","14663","20840","16676","26242","18683","43138","9922","36617","6730","23848","6383","22898","5498","21958","1816","15160","287","4155","0","0","0","0","0","0","20191103"
"201910","5호선","아차산(어린이대공원후문)","3","0","9784","1669","17532","6662","49116","14440","71097","30195","35921","22086","25004","21371","24096","20529","25592","21617","27561","22360","27524","22259","29148","25642","30097","30722","32264","39034","32749","55980","20125","46678","13805","28015","13588","25047","9099","24366","3841","15053","494","4402","0","1","0","0","0","0","20191103"
"201910","5호선","애오개","0","0","2693","506","6251","3665","21067","10109","30371","33139","15089","14473","10889","9168","11225","7580","11395","7926","12278","10116","11535","9413","11941","10969","12894","11671","15196","15378","26262","24741","9783","17198","7335","10722","6608","9894","4630","10212","1950","6006","210","3276","1","443","0","0","0","0","20191103"
"201910","5호선","양평","6","0","2633","1022","7000","3844","23836","8512","29088","38152","12568","14944","8573","6886","8366","5825","8689","6048","8561","6691","7933","6584","8267","7687","9660","8729","13845","11817","31874","22111","10872","16786","6272","10618","5574","9762","4145","9418","1775","6081","222","2043","0","0","0","0","0","0","20191103"
"201910","5호선","여의나루","10","0","1296","1585","2819","15208","5900","30764","10379","64865","6664","20802","6453","16004","8371","16576","11263","21785","12218","29752","15855","36453","23103","42693","32331","49481","53859","55860","75420","55933","51979","42623","49853","20760","53769","9162","34223","5677","11594","3094","786","1068","1","0","0","0","0","0","20191103"
"201910","5호선","여의도","10","0","2346","2760","4529","28083","10762","129688","15959","234280","13497","74178","14061","30479","21824","30453","21034","28177","26098","34145","28790","27418","35300","28634","44084","30055","111298","35205","186992","50093","70070","24682","55252","12775","60801","9853","36615","8238","12016","5127","1358","2751","0","3","0","0","0","0","20191103"
"201910","5호선","영등포구청","4","0","1200","794","2563","2416","8226","5282","11528","21426","5610","10830","4202","5275","4623","4559","5121","4548","5726","5287","5312","4861","5970","5048","6432","5842","8750","6699","17749","11522","7746","7091","4454","4116","3909","4183","2962","4029","1490","2545","250","615","0","1","0","0","0","0","20191103"
"201910","5호선","영등포시장","6","0","3225","1191","5676","7059","19239","13879","28490","40177","13619","24359","11142","18678","12722","18626","15554","20885","16534","25951","17141","22241","21249","17514","26198","17615","31469","19286","41672","29552","19522","19536","14094","11824","13112","11236","8942","10088","3632","6631","493","1562","0","0","0","0","0","0","20191103"
"201910","5호선","오금","2","0","1333","504","3576","2629","11438","9691","10909","21742","6796","7336","5603","3831","5457","3315","6628","4048","6386","4420","5196","4102","6060","5116","7766","6188","9071","6898","15409","9309","5495","8384","3881","4821","3477","4722","2638","4760","966","3424","98","1234","0","1","0","0","0","0","20191103"
"201910","5호선","오목교(목동운동장앞)","17","0","5469","2032","16888","10305","56714","26363","68644","82982","38468","60708","29605","39533","31716","35848","34878","39948","37211","43640","37073","41793","40694","43845","48192","50908","55844","63574","85071","93621","46902","67940","46620","37705","35597","31104","31980","28686","11465","17675","1401","5671","0","0","0","0","0","0","20191103"
"201910","5호선","올림픽공원(한국체대)","6","1","1074","1001","5419","5328","13587","8510","14666","14509","9503","9990","8215","8783","8974","8477","9086","8455","8822","10979","8910","11079","10857","10511","14180","10377","14594","10537","13240","12044","7635","10678","6063","6326","6216","5547","5957","4801","2166","3639","88","924","0","0","0","0","0","0","20191103"
"201910","5호선","왕십리(성동구청)","71","0","2349","502","2650","2845","6965","6109","10654","21468","6368","10732","5658","7874","6469","8184","7512","9161","8270","9452","8271","9298","9292","9812","10163","10998","11936","13648","16557","20220","10320","13746","9213","7610","9532","6492","8213","6038","4035","3605","629","2396","0","364","0","0","0","0","20191103"
"201910","5호선","우장산","4","1","7103","1236","22958","5341","66189","21085","70062","28981","38639","17086","30231","14586","29168","14766","30227","17354","27922","21005","23139","23861","26590","27287","31078","32754","27302","37087","24144","58261","14008","54292","10460","31983","9764","29007","7510","30426","2825","17909","307","5724","0","0","0","0","0","0","20191103"
"201910","5호선","을지로4가","7","2","627","451","746","5461","1465","15616","2333","45773","3131","21064","4030","13606","5806","12595","6938","12041","9059","10681","11034","10305","12392","8739","14124","8013","22064","6919","38437","6577","19572","3827","10503","2052","8449","1684","5892","1354","2987","945","454","288","0","1","0","0","0","0","20191103"
"201910","5호선","장한평","25","1","7508","1137","18279","12031","54046","23724","74609","73074","40252","32183","26461","22847","23777","22105","25782","23791","26098","28277","24781","24685","27898","25794","35057","30022","42650","38351","69225","62030","36214","51583","17995","30563","14896","27936","11695","26126","5529","17588","764","5422","1","165","0","0","0","0","20191103"
"201910","5호선","종로3가","8","0","1760","554","2521","6234","4303","15972","6467","48602","7764","43837","10317","37416","13919","43682","21135","46299","27360","49951","34302","41690","42792","33565","49930","30997","55967","32372","73902","37765","48240","22675","38378","11739","39115","9407","32537","7614","15419","5299","1988","1792","0","17","0","0","0","0","20191103"
"201910","5호선","천호(풍납토성)","48","2","8670","1653","12708","13588","32359","21702","40761","40049","27462","40393","26527","31328","29849","32099","34485","34087","36858","37257","37149","36578","40765","41664","45374","42691","51825","53854","61200","70452","43225","57120","39969","31515","29679","28889","24322","24942","11211","15969","1791","5607","0","10","1","1","0","0","20191103"
"201910","5호선","청구","2","0","1795","362","3419","2042","7552","4534","14128","17117","8949","9768","6686","4461","7677","4294","6607","4778","7191","5706","6437","5152","6468","6207","7985","6944","9064","8538","14788","12077","9732","9795","5829","5952","5170","5838","4110","5477","1899","3729","345","1119","0","0","0","0","0","0","20191103"
"201910","5호선","충정로(경기대입구)","10","0","1466","401","2221","3038","5712","6693","8358","36915","5295","17429","4311","6162","5745","5330","6203","4523","6806","5793","6864","6251","7488","4998","8850","5380","13904","6482","30211","9813","9785","6475","6413","4151","6014","4293","3835","4370","1875","2761","268","760","0","97","0","0","0","0","20191103"
"201910","5호선","행당","3","1","4681","860","12855","2880","37202","5733","53751","10473","26319","7940","16690","5830","15329","6796","14715","8396","13713","9338","11102","11284","10254","13274","10661","16593","11616","20818","11876","34457","7183","26323","5712","16323","4721","15680","4204","15611","1459","8579","271","2700","0","0","0","0","0","0","20191103"
"201910","5호선","화곡","192","1","27483","1926","44804","11075","131990","15573","169927","33141","83489","29529","54603","21753","49818","22526","49087","27020","45782","29356","39442","35072","37832","42547","40784","55657","43198","73958","46089","126503","28298","114275","20347","68592","17912","61814","14505","60605","6538","36385","921","11748","0","0","0","0","0","0","20191103"
"201910","6호선","고려대(종암)","22","0","3646","922","7504","6107","23476","12340","32585","37130","18314","19779","13160","21262","13485","14324","15504","13231","17357","16886","15039","13028","18410","14120","24050","14957","28357","18915","29347","28116","15471","24237","12865","14403","16120","14927","13781","14656","7212","11520","1037","3141","1","69","0","0","0","0","20191103"
"201910","6호선","공덕","120","1","5656","2330","9946","11095","25059","34784","36344","111352","26530","53670","21613","27800","24248","23533","26143","24104","28458","24803","27254","23641","31272","24272","36960","27654","53226","34297","96195","48731","41599","35011","31702","20317","32644","18740","26092","18056","13086","12507","1799","6124","0","353","0","0","0","0","20191103"
"201910","6호선","광흥창(서강)","15","3","3121","1600","8154","5751","20925","19032","28678","42694","19640","23308","14707","13556","16032","11129","17435","12613","15784","12693","14802","12436","16283","13862","18807","16035","22863","18381","35084","25418","16911","19508","12106","12525","11132","11803","8235","11201","3310","7525","486","1994","0","0","0","0","0","0","20191103"
"201910","6호선","구산","6","0","5776","169","11527","2631","32558","9127","40093","7952","22629","6137","15610","6000","14128","6151","14638","7478","13513","7904","11262","9684","12705","10397","14331","13990","12465","15616","11328","22256","6952","21388","5570","11990","4892","9476","4720","10026","1513","6932","286","2487","0","1","0","0","0","0","20191103"
"201910","6호선","녹사평(용산구청)","36","0","2477","535","2888","5140","5954","9624","10694","17730","8389","9496","7077","8331","7539","8978","8189","11494","9155","12637","9998","13182","11853","12421","16458","14525","18728","17513","22947","22565","15814","17747","14207","10107","15676","7922","15040","6882","8480","4889","1036","1585","0","0","0","0","0","0","20191103"
"201910","6호선","대흥(서강대앞)","29","1","2801","1144","5798","4524","16356","15848","23986","44201","15518","22916","12134","21380","12247","14236","14621","15609","16316","16656","15291","14486","16030","13701","22334","16388","25389","18711","32742","26986","16822","19814","13396","11344","14487","10368","13867","10203","6560","7755","1033","2271","5","5","0","0","0","0","20191103"
"201910","6호선","독바위","4","0","2507","291","5134","1295","15172","2106","15388","3220","8692","4642","5438","4184","4789","3713","4885","3162","4897","3839","4216","3882","4177","4930","4246","5908","4109","7752","3345","11529","2063","11309","1186","6983","1066","7203","814","6638","439","4472","91","1740","0","0","0","0","0","0","20191103"
"201910","6호선","돌곶이","14","1","6525","967","12810","4735","34642","7118","41319","19373","22163","12235","15619","9853","14149","8638","14527","11337","15039","11753","13005","12665","13956","13563","14165","17732","16447","20954","17154","29769","12329","27364","7349","16498","6805","14536","5373","14791","3027","10087","570","3547","0","0","0","0","0","0","20191103"
"201910","6호선","동묘앞","107","3","4999","978","6054","5189","10913","11126","14887","31531","13918","25689","13146","20191","15090","21301","20218","21167","20998","23192","23630","23090","26536","20976","30442","19645","30427","18317","32700","18849","18292","14862","11786","10381","9048","10164","6973","10830","3314","11035","589","2861","1","54","0","0","0","0","20191103"
"201910","6호선","디지털미디어시티","91","0","6469","2980","14923","12238","47356","30860","54049","81324","30440","36209","19055","14955","17025","13949","17458","14717","16511","16958","15858","16731","17020","19723","21128","23850","35164","29587","59180","45102","27376","37787","13938","22916","11678","22577","9385","20248","4481","13574","1000","5330","2","519","0","0","0","0","20191103"
"201910","6호선","마포구청","12","1","7737","2177","15216","8418","45043","16145","61584","40955","38191","24005","25992","16458","23617","15815","25013","19585","24118","20599","22509","20921","24449","22433","27623","26599","31417","30864","46058","43193","25843","36083","16508","24903","16727","21646","12121","21330","5046","14416","727","4740","1","19","0","0","0","0","20191103"
"201910","6호선","망원","37","0","6279","1082","11188","5258","31204","9127","45557","34258","29293","31017","21250","21958","20672","21852","24014","28785","24796","30974","24078","31418","25410","31821","27806","37062","30982","40408","42941","54273","28927","43373","22573","23920","22489","19001","18527","19230","8941","12644","1405","3358","0","0","0","0","0","0","20191103"
"201910","6호선","버티고개","2","0","1091","303","2407","1606","5882","2874","9483","6162","6960","3536","4764","2772","4219","2395","4184","2743","4071","3033","3393","3657","3988","4109","4015","4842","5184","5454","7005","7259","4075","6468","2768","4365","2166","3929","1841","3957","912","3113","124","927","0","0","0","0","0","0","20191103"
"201910","6호선","보문","15","0","4193","984","7949","3554","22259","9259","36107","21444","20041","12302","12371","9158","12077","7408","12840","8801","12776","8695","11466","9284","11614","10242","13038","12388","15411","15175","19775","23445","10933","20016","8016","12940","7221","13121","6202","14672","4101","9853","691","3553","0","0","0","0","0","0","20191103"
"201910","6호선","봉화산(서울의료원)","25","0","6115","1404","17312","4545","58923","7398","53484","13564","26457","8612","19087","7460","16629","7579","16407","10238","15264","11077","12942","12639","12327","13925","13756","18728","15677","22498","14380","35566","7641","36564","5586","22383","4961","19086","3985","20854","1756","12720","240","4307","1","581","0","0","0","0","20191103"
"201910","6호선","불광","35","0","1798","468","3758","2236","12418","4735","14083","9271","8143","8161","7013","7871","7829","7358","8913","8678","9845","8585","10714","9623","12293","9594","13000","11490","13299","12712","13658","18794","8472","15382","6619","8563","6019","6596","4319","7317","1732","5017","234","1579","0","0","0","0","0","0","20191103"
"201910","6호선","삼각지","6","1","2087","1088","3930","5665","7998","13585","12427","27329","10511","13830","8134","8799","10298","9111","12011","10196","14133","9672","14587","9014","16162","8732","18215","9223","23952","10804","30432","13731","14412","9950","10967","7108","11201","7262","9488","7952","5400","5730","859","1494","0","3","0","0","0","0","20191103"
"201910","6호선","상수","9","1","3873","1123","5865","4222","11091","7952","16828","32217","11882","39411","9147","24573","10109","20858","13247","23249","17118","26386","16998","21504","18574","20696","23312","23645","27870","29017","36389","39597","25571","32000","23083","17848","26946","14718","28389","12720","18858","10050","3225","2991","0","0","0","0","0","0","20191103"
"201910","6호선","상월곡(한국과학기술연구원)","12","0","5417","699","8714","3171","27103","4346","30966","18998","17289","11190","11917","11481","11037","8271","11150","8031","11708","8073","10403","9291","9706","8819","12839","12455","12701","13441","13203","21153","8240","19628","4546","11603","7019","10451","3255","11504","1528","7917","288","2466","0","0","0","0","0","0","20191103"
"201910","6호선","새절(신사)","0","0","11708","1023","21959","5409","61353","10967","74529","20117","38248","17310","26507","12446","23091","12698","24529","15166","23162","17012","19625","18747","19603","21492","24702","28944","24262","37374","21010","55648","13024","47150","9831","31514","9229","27076","7924","27805","3134","18071","454","5107","2","1532","0","0","0","0","20191103"
"201910","6호선","석계","1119","12","9455","2360","21002","6107","56318","9333","64600","18482","36776","12816","24969","12180","22343","13856","22525","15952","21643","17781","18894","18578","18110","22628","20271","28883","21588","37719","20381","53779","14657","54023","10623","32750","9292","29393","8509","26956","5271","19395","1065","6280","0","25","0","0","0","0","20191103"
"201910","6호선","신당","70","2","9477","1747","8433","7236","9264","16727","13609","48033","12793","26544","11000","16427","13567","12354","15418","12101","13649","14443","15031","11172","16051","10487","24666","11059","22608","13924","29168","17533","17987","25367","14918","14260","14795","9802","13499","9369","7017","13460","1295","2586","0","4","0","0","0","0","20191103"
"201910","6호선","안암(고대병원앞)","21","0","2195","1838","3539","8750","9740","17960","14849","61867","13112","41933","15007","46107","18698","28638","20725","22124","22558","30156","23346","20285","34351","19945","44379","18430","50456","21687","47981","29809","29068","22778","25007","15230","28484","14834","28146","15084","19162","12191","3638","5319","0","219","0","0","0","0","20191103"
"201910","6호선","약수","8","0","1372","366","2162","2316","5476","5830","9281","19444","6249","10481","5173","6868","5736","5477","6837","5751","6938","6036","6975","6334","6901","6162","8019","7209","9594","7941","13786","10500","8494","7292","6233","4627","6690","3964","5150","3750","2594","2491","418","829","0","0","0","0","0","0","20191103"
"201910","6호선","역촌","1","0","2231","360","6072","2584","18261","3419","19477","9401","10674","5438","7390","5159","6588","5098","7561","6150","7600","6244","6472","6946","6113","7359","6158","9696","6915","12496","6979","18251","4049","16707","2785","9708","2227","8679","1834","8130","803","6526","118","2061","0","0","0","0","0","0","20191103"
"201910","6호선","연신내","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2","0","0","0","5","0","0","0","1","0","0","0","6","0","0","0","2","0","2","0","2","0","1","0","1","0","0","0","0","0","0","0","20191103"
"201910","6호선","월곡(동덕여대)","41","2","7868","1188","13887","5004","46856","8765","53347","33173","28697","20368","21274","19211","20348","16452","21324","16343","21604","18873","22823","18153","21624","19822","25829","25132","25609","29346","31137","44461","17719","38878","13512","22914","12414","21339","9593","21667","4631","14026","713","3880","0","0","0","0","0","0","20191103"
"201910","6호선","월드컵경기장(성산)","1","0","1408","1346","2974","3432","10261","8065","12598","18891","7879","26049","8843","41041","13806","47053","18264","39536","24087","43719","33709","47827","44253","45002","53493","35106","54391","23535","54580","19707","32591","13902","16239","7591","12599","6327","8389","5122","2106","3409","579","1124","0","41","0","0","0","0","20191103"
"201910","6호선","응암","8","0","12776","1629","26656","7488","79257","11199","100320","19558","52520","15671","33485","13720","31098","15810","31246","18158","29983","21293","25771","22935","24783","30131","26663","37754","27602","47978","26269","76669","16276","73242","12079","42046","11436","39746","8399","36800","3848","24605","632","8553","0","8","0","0","0","0","20191103"
"201910","6호선","이태원","3","0","22104","1533","17316","8199","16766","11933","21272","34358","17053","27546","14919","22297","16548","23476","20201","29102","22514","33339","26516","34068","30560","36123","35611","42945","42064","53819","49811","73965","41872","71751","40895","50145","48535","44328","55049","38387","40991","33328","6736","13084","0","2","0","0","0","0","20191103"
"201910","6호선","증산(명지대앞)","23","0","8668","758","16481","4299","45439","6576","55708","13438","31068","10181","20381","9909","17775","9690","18560","11211","17543","12237","14521","14483","14262","17490","15652","23530","16121","28174","16963","42249","10135","38139","7529","24322","6131","21640","4994","22193","2393","14003","484","4337","0","576","0","0","0","0","20191103"
"201910","6호선","창신","18","0","2598","439","5537","2294","16597","6384","20818","8832","9881","4426","6330","3985","5566","3816","5748","4105","5816","4503","4856","4211","5814","4482","6252","5773","5678","6686","5931","9495","3943","8837","3511","5775","2590","5385","1809","6323","902","3763","127","1230","0","0","0","0","0","0","20191103"
"201910","6호선","청구","10","0","1885","675","3255","2653","8240","6960","11530","27542","7477","13699","5313","5817","6017","4387","5915","5015","5912","5806","5532","5324","5847","5691","6743","6829","8095","7858","14032","9733","9961","7129","6126","4830","5410","4545","3907","4386","1816","2825","282","1072","0","0","0","0","0","0","20191103"
"201910","6호선","태릉입구","55","0","4601","1149","7807","4003","20086","5743","25217","12742","13492","10926","9798","8274","9367","10930","10111","7876","10227","9168","9073","9565","8937","10770","9519","12312","10394","16327","11023","25112","7591","22852","5766","13711","5003","13570","4071","13348","2343","10097","431","4810","1","24","0","0","0","0","20191103"
"201910","6호선","한강진","59","0","1565","1164","1998","25479","4207","19582","5904","39530","5171","29610","4132","17576","5143","15101","6559","16539","8351","18651","9880","15941","14711","15088","28929","18220","33618","20868","37242","25804","26427","15882","20844","6340","25971","4868","20190","4081","8243","2835","707","2915","0","0","0","0","0","0","20191103"
"201910","6호선","합정","23","2","4377","1701","7562","9454","17464","17619","27597","48781","20497","28495","17008","20197","17416","19066","20410","23025","22549","23877","23660","24143","25520","23119","30362","28729","37056","35418","54821","51720","37145","36629","31691","19718","36850","15635","32991","16022","17631","11308","2912","3505","1","2","0","0","0","0","20191103"
"201910","6호선","화랑대(서울여대입구)","9","1","6773","877","21979","4123","71077","9277","69127","20543","35444","14879","23465","11063","21345","10379","22029","10952","20028","10672","18701","12820","20080","13668","23939","19129","24866","23212","21522","42591","11143","38323","8980","23129","6391","20010","5027","23349","2410","15344","216","4969","1","211","0","0","0","0","20191103"
"201910","6호선","효창공원앞","9","0","2715","731","5359","3732","17525","8343","29119","26790","16890","19014","11212","12733","11114","9791","13101","9643","13787","11347","13225","9883","13681","10701","15633","12049","17005","14371","25528","20756","12774","15376","7710","9658","7651","9211","5900","8948","2969","6117","422","2429","0","3","0","0","0","0","20191103"
"201910","7호선","가산디지털단지","821","4","9805","5736","9408","22569","22271","100697","25309","412238","20660","213772","19784","58259","24887","43529","31897","41924","38965","43732","43142","41125","53390","37371","67826","35442","158480","37277","337756","41781","150502","31212","82826","17007","73204","14565","38948","13267","17454","8816","2267","3194","5","2","0","0","0","0","20191103"
"201910","7호선","강남구청","17","0","1884","1736","4362","12467","8051","31831","11501","115909","10402","98730","10105","39227","12709","26660","15172","23220","18655","25022","22304","21421","28303","19857","30133","20519","42217","21950","90398","23401","55273","16739","36210","10343","35520","8679","27582","6568","11440","4832","1846","2233","0","0","0","0","0","0","20191103"
"201910","7호선","건대입구","42","0","4675","1007","5652","8602","14222","21419","24013","47825","18485","37517","15783","31558","17432","27578","21165","30753","23895","31544","27591","31195","33080","28985","37964","30796","46959","37448","47052","56347","35489","41498","38244","21510","35694","18148","32642","14900","18053","8823","2892","4852","0","388","0","0","0","0","20191103"
"201910","7호선","고속터미널","20","1","1870","2925","3618","24144","12121","41682","23542","66576","28345","49147","29299","36671","32857","35164","35215","33648","36932","36716","36805","35487","45304","32599","49664","31624","65143","35590","71708","38674","55461","26054","55499","14272","50715","12169","39117","7050","15304","4415","1419","1106","1","2","0","0","0","0","20191103"
"201910","7호선","공릉(서울과학기술대)","27","0","7178","1492","14924","5511","42738","13799","48761","33645","28748","21311","21353","16835","20532","13769","21609","17382","21242","20061","20333","17180","22031","20299","27393","24298","28225","29317","30474","43729","17844","43358","14747","26021","13151","23578","11587","22285","6772","16687","1162","5821","0","0","0","0","0","0","20191103"
"201910","7호선","광명사거리","120","0","27420","6408","38268","14720","101188","18293","126107","31110","69478","28082","44460","24930","39734","27535","41755","31446","40961","34862","36125","36019","35972","44498","39667","53463","43999","66955","42249","106239","29108","90041","21653","51519","17780","48038","12795","43986","5937","27358","877","8036","0","23","0","0","0","0","20191103"
"201910","7호선","군자(능동)","87","3","9571","901","15194","7959","38846","9932","63411","28856","40398","19911","23297","12610","20596","11828","21510","12656","21109","14437","20117","15624","20025","19475","24272","21401","28535","27026","37904","41652","24669","37288","18750","22380","18171","20831","15677","19387","7471","12611","1414","4278","1","77","0","0","0","0","20191103"
