호선명,지하철역,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원
3호선,대청,30285,17596,38305,28192,25767,20722,29785,27820,13071,26267,9498,17429
3호선,대치,29821,13955,33861,28448,31753,35854,32711,34782,25039,29422,16070,16067
3호선,도곡,10464,12664,15243,24635,18741,11184,22797,12820,11988,11277,7558,6544
3호선,독립문,18703,17531,24188,23090,19321,17534,18720,21465,9469,17635,7037,11243
3호선,동대입구,5862,22347,9923,77911,53153,25614,57290,28386,32165,13674,39052,7727
3호선,매봉,16810,20158,23087,73673,34078,19035,65942,23846,25562,18289,16236,10470
3호선,무악재,16777,3184,19908,6608,6580,10927,7525,15869,3291,14377,2350,9230
3호선,불광,58762,11404,73197,35933,37593,49528,38680,68645,22261,59104,17675,34530
3호선,수서,40181,33592,52987,58401,46559,43158,60378,57840,28661,45219,26362,31749
3호선,신사,12999,44050,22712,119184,99207,72152,152523,95891,110724,60864,76376,27851
3호선,안국,7103,106563,10900,128809,134592,38368,139509,34983,60271,17681,48089,9179
3호선,압구정,18085,50658,32928,159046,97363,67971,153273,77651,110313,47349,84339,22332
3호선,약수,29303,16490,45825,38568,30324,33444,38654,47333,22979,34734,18170,22483
3호선,양재(서초구청),37873,106580,54981,274065,135707,77130,230388,97971,113803,68257,80356,39156
3호선,연신내,151911,28696,189032,40064,67930,100327,59747,151739,41948,144537,32750,86782
3호선,오금,28421,5637,36779,16506,12127,14817,15052,22493,6342,18720,4453,12610
3호선,옥수,26670,8138,40281,18171,20155,27300,20666,38229,13243,30147,10065,21046
3호선,을지로3가,2714,31487,4989,84197,38988,19234,73338,22381,34989,13875,22837,6769
3호선,일원,24969,28493,27557,29149,34943,18212,19879,23367,11427,20500,9410,12898
3호선,잠원,18409,8572,29600,12271,14144,15878,14114,21786,7940,16770,5361,11072
3호선,종로3가,2212,14191,3550,51936,35119,23025,59654,23866,40229,14940,21398,7335
3호선,지축,5458,2302,6812,2516,4005,3644,2105,5090,868,4292,448,3135
3호선,충무로,0,0,2,0,1,0,2,0,8,0,3,0
3호선,학여울,4304,3881,5375,9960,12050,4502,11164,4807,3761,4204,2516,2694
3호선,홍제,67419,12707,84496,31064,38604,47743,36477,66905,18762,58122,14890,36584
4호선,길음,93034,15975,106252,42713,49105,54782,48257,81151,27664,71140,20282,44415
4호선,남태령,3159,4427,5353,7333,4933,2062,4853,2226,1871,2290,1177,1494
4호선,노원,61897,15937,70360,32818,40684,64184,41649,95254,31040,85189,32543,50053
4호선,당고개,57157,10373,58925,15325,21961,29572,20050,42480,13811,39432,8381,28288
4호선,동대문,6791,39379,10102,87327,104162,30804,93218,27289,46675,31663,33262,22501
4호선,동대문역사문화공원,9687,29838,14304,86725,70565,33226,102803,38408,61072,49593,47241,29509
4호선,동작(현충원),5311,3682,7749,7193,6724,5871,7145,7368,3338,5343,2558,4290
4호선,명동,6986,53503,15425,144486,111332,97080,159787,91405,106689,64550,96943,41438
4호선,미아(서울사이버대학),57725,18802,66519,43618,34226,38799,34384,51845,20664,48046,15189,29669
4호선,미아사거리,107024,22724,125156,38345,54133,77244,55426,117285,40340,102061,38215,59410
4호선,사당,76625,29322,104850,44999,53929,73216,62124,110981,43323,80889,37914,44485
4호선,삼각지,5884,10238,9683,29537,13918,12459,26911,15227,10866,10773,8410,6394
4호선,상계,102194,17653,97208,22877,29192,48395,28441,70267,18023,67861,13672,43153
4호선,서울역,13470,38729,20207,108535,44669,52365,84510,53306,31387,41464,21379,30835
4호선,성신여대입구(돈암),53504,19737,69961,51174,58451,57502,63062,80811,40318,68106,35439,42889
4호선,수유(강북구청),131617,22736,154928,62819,67041,92536,76480,139363,46268,134453,35283,84247
4호선,숙대입구(갈월),19212,26465,31995,69645,46451,33495,67129,43711,34464,30616,27830,19214
4호선,신용산,11656,32045,18470,106267,56303,30549,101471,37986,47161,24788,33932,14711
4호선,쌍문,144100,16202,158903,33190,45521,74723,43338,113187,28704,115777,20054,73357
4호선,이촌(국립중앙박물관),15078,14718,22467,29843,29089,20975,28563,27089,12875,20533,9045,11620
4호선,창동,111490,21512,103019,48094,55246,76076,57412,107534,31177,101364,24587,65187
4호선,총신대입구(이수),51611,19680,75043,47290,41606,64376,50827,93232,30897,67884,28226,37219
4호선,충무로,11756,53473,19595,211357,107739,49414,176902,56310,95735,36265,70039,20466
4호선,한성대입구(삼선교),36177,21420,48604,43356,40242,36853,41080,45144,24396,37577,21798,24192
4호선,혜화,19514,54428,27892,144378,133898,96948,154578,116239,94290,86666,92025,31547
4호선,회현(남대문시장),6910,54071,11705,175274,137020,34076,143437,27743,66838,17196,67332,9915
5호선,강동,70038,27712,91146,43322,47666,41867,51259,59936,28433,50957,19164,32484
5호선,개롱,30882,10071,28053,18287,13758,17655,15559,24405,7412,23200,5476,13067
5호선,개화산,23248,7025,22199,19315,13641,11653,16977,16514,7408,16217,4696,10197
5호선,거여,38741,7387,34910,17815,16294,18562,15443,24750,7035,24986,5249,14210
5호선,고덕,36938,15551,34054,18106,21478,22290,17116,33302,9478,33190,7351,17722
5호선,공덕,20520,29349,34176,96389,41983,30106,76288,51575,28865,28291,21788,15065
5호선,광나루(장신대),43908,17901,57598,39539,30782,31304,37065,45604,18121,34935,14772,21572
5호선,광화문(세종문화회관),10320,81238,16434,311481,132622,56009,247444,68369,100748,36506,78538,14719
5호선,군자(능동),36102,8171,55226,24045,20719,32315,25741,53347,16248,41140,12553,23009
5호선,굽은다리(강동구민회관앞),40846,6178,45133,13975,16079,24091,17136,35105,9056,35020,8006,18556
5호선,길동,24685,5727,30471,15713,14758,19451,15847,28775,8420,26594,6800,13472
5호선,김포공항,6249,16168,8806,20376,24176,19761,34111,18976,22056,12227,18350,5736
5호선,까치산,141915,12425,177377,23738,38161,76494,37188,126813,23778,116788,17956,72037
5호선,답십리,59054,13287,85995,40269,29637,36112,38428,59987,21688,46847,13397,27149
5호선,동대문역사문화공원,1162,8597,2069,35339,10834,3740,22428,4143,9194,2658,4754,1762
5호선,둔촌동,27022,10152,32353,22815,19701,24874,22241,35232,12566,27221,8835,15252
5호선,마곡,24369,9309,25144,29397,20475,11789,23396,17581,10108,16550,6961,9207
5호선,마장,17281,8192,24125,19191,14172,14136,15070,20231,9105,14950,6901,8661
5호선,마천,26013,3999,24610,10697,10702,14539,9081,17523,4021,17598,2813,10402
5호선,마포,26850,21806,42704,77960,35622,30916,65296,51255,26457,32233,20872,17289
5호선,명일,41619,6515,40635,13879,14775,24424,12970,37462,6980,36549,5503,18661
5호선,목동,67501,14695,88319,31517,33515,52190,36720,88980,19996,72039,16323,39705
5호선,발산,30388,30523,33278,100929,66182,36911,82807,53738,42180,43238,33369,21595
5호선,방이,21031,9475,21737,25764,15717,20494,22812,24705,12000,21140,9756,11155
5호선,방화,32412,5732,29978,17907,13022,15348,12764,22370,6086,22922,4535,15573
5호선,상일동,89395,14555,73542,19498,35037,29119,23268,43173,9927,51311,6321,28439
5호선,서대문,18532,52803,25821,164939,64818,24847,124305,33221,38223,19934,27987,12297
5호선,송정,24910,8792,27451,16519,16661,16966,18474,22235,10552,20924,7616,13696
5호선,신금호,23242,10316,33807,13661,11367,16630,11193,27582,7399,19879,5521,12252
5호선,신길,10473,5121,18530,17550,7322,8868,13946,15237,4876,9282,3194,6543
5호선,신정(은행정),67918,9012,90584,14907,17565,27910,18825,45009,9886,38608,6789,24859
5호선,아차산(어린이대공원후문),47567,12990,69975,29826,29362,37112,29270,55254,17728,44694,12492,26983
5호선,애오개,19680,9269,30769,32834,15467,15392,26397,24735,9740,16871,7291,10771
5호선,양평,23191,8208,29742,38451,14585,11765,32193,21833,10325,16702,6828,9876
5호선,여의나루,5693,30847,9981,66406,43856,16529,55566,18252,22162,11525,16460,7461
5호선,여의도,9855,129118,15802,234762,116304,32937,188229,41228,67621,21892,47879,11122
5호선,영등포구청,7836,4773,11840,21474,8787,6777,17598,11222,7168,6835,4296,4106
5호선,영등포시장,18689,12513,28670,39177,31348,19276,39719,29543,18279,18958,13669,10908
5호선,오금,11069,9338,11112,21716,8990,6997,15660,8782,5366,8218,3804,4699
5호선,오목교(목동운동장앞),54758,25487,69368,82453,57454,65924,84504,96416,46634,68093,47012,35526
5호선,올림픽공원(한국체대),13225,7968,15016,13286,14297,11649,12268,12687,6685,10782,5408,5995
5호선,왕십리(성동구청),6760,5676,10614,20257,12579,13509,16539,20556,10055,13375,8777,6983
5호선,우장산,62350,20316,69635,28453,27506,37139,23827,58546,13589,52361,10624,31017
5호선,을지로4가,1415,14832,2182,45919,21961,6564,37308,6383,18764,3605,9913,1953
5호선,장한평,51709,22105,74724,70978,42956,38837,67480,62306,35493,49098,17469,29427
5호선,종로3가,4185,14976,6003,48161,52753,31558,70541,37121,44243,21998,36452,10707
5호선,천호(풍납토성),31078,20765,40574,38575,51803,52348,60419,70004,42696,55709,39320,30175
5호선,청구,7534,4259,13608,16204,9071,8172,14440,11679,8885,9083,5729,5676
5호선,충정로(경기대입구),5531,6524,8079,37629,13750,6229,32462,9371,10205,6073,6304,3830
5호선,행당,35201,5599,54282,9876,12132,20932,12005,34933,7458,25470,5615,15766
5호선,화곡,125691,14952,169912,32856,42852,72477,44714,125580,27542,111431,19707,66230
6호선,고려대(종암),22258,11828,32401,36209,28911,19336,28764,27817,14972,23699,11639,13649
6호선,공덕,23497,33452,34899,111202,53817,33070,96167,48179,40466,33164,30701,19009
6호선,광흥창(서강),19752,17951,28932,42949,23047,17999,34633,25351,16844,19261,11372,12208
6호선,구산,31180,8468,39918,7758,12873,15262,10971,21373,6719,21210,4955,11591
6호선,녹사평(용산구청),5604,8643,10109,16636,17159,15951,19960,20473,13320,15321,11620,8657
6호선,대흥(서강대앞),15373,14897,23511,44126,26697,18485,33339,26727,16140,18779,12700,11081
6호선,독바위,14779,2019,15955,3111,3976,7422,3236,11589,2076,11191,1218,7001
6호선,돌곶이,33661,6428,42389,18176,16443,20984,16724,30744,11638,27423,6928,16171
6호선,동묘앞,10076,10388,14374,29972,29275,17743,29833,18911,16579,14702,11088,10072
6호선,디지털미디어시티,45874,29466,54680,80769,34301,28841,58150,43948,25604,36040,12764,21449
6호선,마포구청,43062,15177,61090,39779,29555,28651,42074,42139,21605,35202,14123,23463
6호선,망원,29680,8784,44924,33598,30421,39921,40784,53125,26548,42892,20963,22973
6호선,버티고개,5641,2868,9425,5870,5416,5495,6946,7389,3835,6277,2717,4072
6호선,보문,21348,8772,36163,20735,15318,15187,19303,23554,10311,19730,7418,12985
6호선,봉화산(서울의료원),57093,7103,53927,13584,15693,23449,14358,34563,7406,36276,5790,21743
6호선,불광,11747,4233,13872,8798,12929,12772,12960,18367,8404,14491,6903,8030
6호선,삼각지,7385,12615,11989,28690,22794,11937,29530,13994,13568,9875,10915,6896
6호선,상수,10670,7000,16537,29164,28385,30718,36135,41269,24313,31689,22398,17438
6호선,상월곡(한국과학기술연구원),26041,3867,30809,18315,12805,13554,13240,20235,7874,19014,4682,11205
6호선,새절(신사),58946,10207,74630,19168,24274,36005,20654,53488,12527,46666,9315,30107
6호선,석계,54670,8891,65520,18051,21527,36984,20287,53968,13741,53328,10316,31478
6호선,신당,9009,16320,13284,44616,23280,14205,29891,18414,17468,24627,14769,13796
6호선,안암(고대병원앞),9144,17928,14486,59735,51859,23967,50405,32479,29850,23752,25675,15606
6호선,약수,5081,5711,8755,19586,10283,7960,13750,10052,8248,6895,6239,4097
6호선,역촌,17168,2969,19225,9021,6705,11506,6367,17224,3483,15779,2712,8799
6호선,연신내,0,0,3,0,2,0,2,0,1,0,1,0
6호선,월곡(동덕여대),44040,7896,54133,30547,26785,29529,31073,44209,17114,38208,13088,22490
6호선,월드컵경기장(성산),9369,6332,12443,13319,30141,13540,23429,15344,10784,12102,7150,6900
6호선,응암,76375,11063,100331,19346,27160,46695,25324,75394,15493,70967,12073,40404
6호선,이태원,15601,11508,19942,32659,37026,46019,42923,61010,34055,53714,30777,36242
6호선,증산(명지대앞),43243,5872,55640,12808,16087,26928,16395,40678,9533,37879,7446,22883
6호선,창신,15991,5775,21040,8355,5819,6861,5714,9718,3867,8566,3818,5546
6호선,청구,7723,6303,11505,25462,8064,7615,13860,9573,9228,6680,5533,4589
6호선,태릉입구,19725,5234,24800,12750,10377,16408,10669,24002,7232,21976,5519,13321
6호선,한강진,3866,19053,5433,38941,28740,22184,35374,30589,25987,20001,21601,6066
6호선,합정,16282,16422,26148,47799,35042,35171,52854,49550,34391,34261,29056,18717
6호선,화랑대(서울여대입구),68650,8507,69106,20065,25520,22765,23089,39632,10650,38404,7309,22324
6호선,효창공원앞,16472,7510,29268,25851,17636,14320,25205,19749,12232,14948,7296,9460
7호선,가산디지털단지,21158,98773,25150,409257,164442,38506,336477,42096,149707,31897,82517,16629
7호선,강남구청,7843,30979,11421,114278,43250,21558,91392,23733,55399,16305,35462,9962
7호선,건대입구,13714,20150,23718,47197,51981,39468,47291,58823,35657,41685,38881,21235
7호선,고속터미널,11628,40419,23242,65328,64967,33172,68983,37763,49559,24227,51385,13370
7호선,공릉(서울과학기술대),41295,13881,49014,33822,32066,29462,30993,44365,17700,43095,14260,25632
7호선,광명사거리,97362,18178,124714,30372,44246,65909,41052,102964,27948,88074,21137,49764
7호선,군자(능동),37173,9011,63771,27838,27945,27776,36904,41444,23330,37024,18048,21865
7호선,굴포천,40564,5599,42549,12223,15231,25634,16560,41093,9235,42275,7333,24261
7호선,까치울,32769,5357,43658,10972,12137,19442,12081,31005,7592,27644,5566,16298
7호선,남구로,33947,25953,41388,108652,35857,44870,84172,41232,39409,28149,22469,18807
7호선,남성,42186,7000,65893,17972,18163,28283,19244,42811,11283,36609,9696,22126
7호선,내방,18889,22913,32548,86893,37827,24703,74404,34059,28925,24797,20127,14930
7호선,노원,40743,17179,43978,46228,48659,54223,51276,70389,35384,63207,34909,31442
7호선,논현,10043,44248,18049,126540,52536,32917,110269,44139,65189,29553,41517,15673
7호선,대림(구로구청),16737,7467,25056,20568,22980,29464,24782,31985,16439,21912,13591,14351
7호선,도봉산,58690,7259,45963,18565,17895,23224,14081,35881,7020,43777,4059,27758
7호선,뚝섬유원지,22323,6984,34384,15725,15597,21091,15233,27934,10391,22435,8578,13964
7호선,마들,65447,8830,63521,11722,16210,28874,13514,41307,8457,46479,5961,27958
7호선,먹골,40827,5641,50947,16046,17844,26709,18891,39297,11537,38957,7976,21652
7호선,면목,62609,9653,84020,35049,27401,41865,25812,58232,19418,56314,13382,32666
7호선,반포,10440,13069,15813,25659,18518,12560,21627,14378,14369,10407,10914,6256
7호선,보라매,21753,20066,34522,47340,23050,19112,36509,29484,14427,23825,10621,13668
7호선,부천시청,46350,14603,44615,29050,28035,29009,30194,48721,20384,44573,20390,23977
7호선,부천종합운동장,21208,5686,25918,12134,9219,9112,12050,14535,5402,13589,3344,8038
7호선,부평구청,70984,12387,58979,13814,21423,21884,18501,37279,10754,42204,7835,26129
7호선,사가정,54110,12287,72416,29132,28315,40661,28076,60114,20548,55938,14301,32762
7호선,삼산체육관,27274,3129,26748,7759,8666,12644,7387,20053,4101,18407,3250,11054
7호선,상도,35940,8643,50683,32638,27873,26555,27759,42865,14939,33281,12356,20769
7호선,상동,46291,12508,43256,31334,31234,35813,36004,53450,23217,47418,20152,26168
7호선,상봉(시외버스터미널),55921,15135,77754,37292,36318,40075,39917,61524,27761,60340,19932,32675
7호선,수락산,56579,9035,55450,18442,22397,31389,22386,44387,14050,49827,9208,30325
7호선,숭실대입구(살피재),43294,12441,63742,41790,40161,34218,34046,53923,22153,44963,18598,27151
7호선,신대방삼거리,54902,14338,91772,37846,28869,38115,35152,63307,19102,54031,14952,33312
7호선,신중동,50752,14311,50060,46078,30828,32398,45615,50793,21185,51050,22232,25380
7호선,신풍,38945,12310,53732,23385,23386,29649,23326,41699,13513,32612,9467,19922
7호선,어린이대공원(세종대),19161,15245,35054,66962,62642,26170,50021,35036,27387,26460,23604,16771
7호선,온수(성공회대입구),50741,14176,63396,24015,22186,23585,17685,42546,8790,39183,6827,22381
7호선,용마산,26716,4329,34092,10186,9859,14459,8568,21573,5706,21069,3437,12791
7호선,이수,28690,14737,51957,47239,35768,40901,49429,64403,29149,47216,27487,26350
7호선,장승배기,33603,8988,52515,20745,18131,25905,20048,39454,11305,32673,8852,19419
7호선,장암,19267,1453,12594,1919,4782,1717,3702,2752,2152,3119,1350,1752
7호선,중계,70190,19020,74692,33315,27224,34236,23444,50706,13475,51888,9935,30585
7호선,중곡,34914,12016,52945,21479,20836,23564,16922,34089,11854,31853,7461,19034
7호선,중화,40886,9020,56127,25397,20039,27742,22158,39617,14101,39754,9326,23291
7호선,천왕,47648,7056,59182,14212,15076,22113,13812,38174,8326,37350,5506,21111
7호선,철산,96933,16382,111288,34188,40392,65300,43577,104684,26673,96003,22886,51317
7호선,청담,13189,62362,20378,168973,65239,27130,118867,29159,69494,20893,39701,13104
7호선,춘의,25827,26765,27931,53836,26186,14701,44061,21232,16909,20688,11772,12932
7호선,태릉입구,22437,10177,28780,26029,24083,17773,27012,24204,14961,23138,10633,14659
7호선,하계,77859,19112,85292,31702,40637,44246,34485,64823,20893,65439,15871,38023
7호선,학동,10095,49306,14375,191770,65356,25412,169171,25606,83119,16802,42566,10393
8호선,가락시장,10802,13153,15907,40169,20057,20344,29762,28407,15112,20455,13037,12104
8호선,강동구청,33384,14288,46977,35104,21399,25276,29946,37782,12238,30699,8748,18505
8호선,남한산성입구(성남법원.검찰청),54727,12065,74686,35295,30888,28875,29283,46643,13958,41047,9404,25369
8호선,단대오거리,39100,11583,49967,23122,22255,25142,25261,39070,12763,33464,8361,22166
8호선,모란,9932,4929,13441,9306,12186,8487,11834,10481,7252,7766,4817,4884
8호선,몽촌토성(평화의문),9280,8874,15098,28492,16916,11445,24147,14721,10677,11107,8290,7023
8호선,문정,25577,34152,36249,166687,57389,26890,129937,35625,46896,29343,29860,17434
8호선,복정,36210,12713,48444,24350,29702,23310,31977,35058,17777,30837,12071,19602
8호선,산성,20886,4601,27939,11718,14638,13248,9587,19749,4764,17234,3282,12217
8호선,석촌,18229,7871,28720,23987,17510,21826,21331,31987,11985,23994,9569,14542
8호선,송파,35372,14219,45157,21452,17676,22710,19756,32882,10004,28474,7172,17214
8호선,수진,16089,4547,23361,14118,12496,11668,9988,17254,5936,14650,4820,8849
8호선,신흥,13524,3367,17997,6123,9939,14007,9144,18927,5802,16221,5037,10360
8호선,암사,84777,9091,115065,19640,25690,44937,26043,72284,15494,62743,11141,37055
8호선,잠실(송파구청),8906,29840,14684,78858,49602,39693,72353,48764,45881,30247,41873,14658
8호선,장지,55035,19977,68064,54076,42799,40061,60494,59181,33209,46513,25129,26966
8호선,천호(풍납토성),50496,19314,72453,34046,36352,55897,43014,83483,27377,66506,23138,36643
9호선,가양,78397,26068,89415,44265,43272,46047,47357,71122,24221,68574,16987,42682
9호선,개화,15653,3548,10557,6169,7022,3800,7585,5990,3308,6444,2184,4131
9호선,고속터미널,14929,23117,22410,33190,39603,56745,39577,62002,34853,42238,32520,27987
9호선,공항시장,9119,1887,10588,4061,5048,7950,4879,10865,3070,11000,2768,6765
9호선,구반포,4618,3409,6756,6791,8085,7939,9873,9866,5977,7729,4471,4493
9호선,국회의사당,4110,43062,7300,146865,73144,20220,124040,19683,46887,10206,30516,5900
9호선,김포공항,10556,20519,14339,24432,23973,34769,30244,37891,21921,25264,20579,10273
9호선,노들,17905,3029,21431,4614,7562,10399,7576,15766,4172,13423,3218,8666
9호선,노량진,63640,50438,101370,80500,60968,76510,76152,118657,44234,83772,44082,49369
9호선,당산,50299,16101,64756,44628,39445,44063,51460,66380,29211,54654,21625,36256
9호선,동작(현충원),5264,1860,7848,3376,5210,3165,4241,4719,2294,3480,1769,2252
9호선,등촌,37632,7534,45933,18667,19346,26375,19603,38983,9630,37501,7463,19839
9호선,마곡나루,27949,11639,31759,32410,25789,20666,33654,32498,16883,31179,14187,18034
9호선,사평,10329,4575,12523,7020,7897,8354,8313,11619,4636,8713,2928,5660
9호선,샛강,4495,12759,6159,26118,18342,10179,28330,14024,10966,9764,9694,4858
9호선,선유도,18449,10271,21390,36485,19039,11986,34446,18758,12741,15695,7596,9382
9호선,신논현,33711,45619,49287,107410,90322,78486,124925,119775,87927,89439,69897,42327
9호선,신목동,19049,3152,20094,5634,7711,8482,6338,14325,3249,12095,2501,8090
9호선,신반포,5787,7039,9195,9187,8926,6883,9414,8447,5517,7049,3887,4123
9호선,신방화,29255,5589,30918,11856,10647,16297,10857,25086,6289,24301,5049,14846
9호선,양천향교,28267,10656,30964,34904,20702,17808,29295,25825,12039,26893,7944,16514
9호선,여의도,9647,116092,13483,168431,116495,28100,148185,30401,65074,21284,47169,11806
9호선,염창,79941,8611,95150,23551,24703,42390,28543,69910,15048,67020,11325,42289
9호선,증미,20282,6593,21411,32644,14517,13148,30640,20418,9540,18569,6382,10399
9호선,흑석(중앙대입구),17741,12314,25105,33233,32585,23256,28068,34075,16384,26056,14140,16463
